handle,item_code,name,dimension,product_group,unit,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,retail_sgd,freight_thb,duty_thb,vat_thb
4soft-l3-02f-55uv,L3-02F-55UV,3D Mushroom-toadstool M - without anchor,3D,L-3D nature,each,811.0,648.8,0.0,flat_uplift,40162.38,39885.01,0.6,floored,71622.91,2012.91,1730.13,2573.61,8785.520828000004,3388.7,2609.3
4soft-l3-03a-20,L3-03A-20,3D Mushroom half ball,3D,L-3D nature,each,642.0,513.6,0.0,flat_uplift,31793.15,31573.58,0.6,floored,56697.78,1593.45,1369.6,2037.31,6954.752616000002,2682.55,2065.56
4soft-l4-01a-70uv,L4-01A-70UV,3D Coral reef (with holes),3D,L-3D nature,each,1775.0,1420.0,0.0,flat_uplift,87901.64,87294.56,0.6,floored,156757.92,4405.57,3786.67,5632.75,19228.4827,7416.7,5710.86
4soft-l4-02a-20,L4-02A-20,3D Bee hive,3D,L-3D nature,each,1691.0,1352.8,0.0,flat_uplift,83741.78,83163.44,0.6,floored,149339.51,4197.08,3607.47,5366.18,18318.515068000008,7065.71,5440.6
4soft-l4-03a-55uv,L4-03A-55UV,3D Snowman,3D,L-3D nature,each,2253.0,1802.4,0.0,flat_uplift,111573.17,110802.63,0.6,floored,198972.15,5591.97,4806.4,7149.62,24406.631844000018,9413.99,7248.77
4soft-l5-01a-00,L5-01A-00,3D Flower - standard colours,3D,L-3D nature,each,2545.0,2036.0,0.2074,dims_scaled,131795.61,131795.61,0.6731,,235035.5,6605.5,5677.55,8445.48,15000,9455.87,7281.02
4soft-l5-01a-09,L5-01A-09,3D Flower - rose,3D,L-3D nature,each,2545.0,2036.0,0.0,flat_uplift,125163.2,125163.2,0.589,,223207.71,6273.09,5391.84,8020.47,27569.852660000004,10634.09,8188.25
4soft-l5-01a-50uv,L5-01A-50UV,3D Flower - UV colours,3D,L-3D nature,each,2937.0,2349.6,0.0,flat_uplift,144441.77,144441.77,0.589,,257587.82,7239.32,6222.33,9255.85,31816.36827600001,12272.03,9449.46
4soft-l5-01a-51uv,L5-01A-51UV,3D Flower - sky blue,3D,L-3D nature,each,2851.0,2280.8,0.0,flat_uplift,140212.28,140212.28,0.5889,,250045.23,7027.34,6040.13,8984.82,30884.734748000017,11912.68,9172.77
4soft-l5-01a-52uv,L5-01A-52UV,3D Flower - yellow,3D,L-3D nature,each,2851.0,2280.8,0.0,flat_uplift,140212.28,140212.28,0.5889,,250045.23,7027.34,6040.13,8984.82,30884.734748000017,11912.68,9172.77
4soft-l5-01a-59uv,L5-01A-59UV,3D Flower - orange,3D,L-3D nature,each,2851.0,2280.8,0.0,flat_uplift,140212.28,140212.28,0.5889,,250045.23,7027.34,6040.13,8984.82,30884.734748000017,11912.68,9172.77
4soft-l5-01a-70uv,L5-01A-70UV,3D Flower,3D,L-3D nature,each,2937.0,2349.6,0.0,flat_uplift,144441.77,144441.77,0.589,,257587.82,7239.32,6222.33,9255.85,31816.36827600001,12272.03,9449.46
4soft-l5-01b-00,L5-01B-00,3D Flower with numbers 1-8 - standard colours,3D,L-3D nature,each,2752.0,2201.6,0.0,flat_uplift,135343.47,135343.47,0.589,,241362.52,6783.32,5830.39,8672.83,29812.27289600001,11499.02,8854.25
4soft-l5-01b-50uv,L5-01B-50UV,3D Flower with numbers 1-8 - UV colours,3D,L-3D nature,each,3082.0,2465.6,0.0,flat_uplift,151572.87,151572.87,0.5889,,270304.95,7596.72,6529.53,9712.81,33387.145736000006,12877.9,9915.98
4soft-l5-01b-52uv,L5-01B-52UV,3D Flower with numbers 1-8 - UV yellow,3D,L-3D nature,each,3082.0,2465.6,0.0,flat_uplift,151572.87,151572.87,0.5889,,270304.95,7596.72,6529.53,9712.81,33387.145736000006,12877.9,9915.98
4soft-m1-01a-00,M1-01A-00,"3D EPDM Seater - dia. 40 cm, h. 30 cm - standard colours",3D,M-3D shapes,each,419.0,335.2,0.0,flat_uplift,23343.46,20606.43,0.8,floored,41629.17,1169.96,1005.6,1495.85,4539.005212000002,1750.76,1348.08
4soft-m1-01a-01,M1-01A-01,"3D EPDM Seater - dia. 40 cm, h. 30 cm - red",3D,M-3D shapes,each,419.0,335.2,0.0,flat_uplift,23343.46,20606.43,0.8,floored,41629.17,1169.96,1005.6,1495.85,4539.005212000002,1750.76,1348.08
4soft-m1-01a-03,M1-01A-03,"3D EPDM Seater - dia. 40 cm, h. 30 cm - earth yellow",3D,M-3D shapes,each,419.0,335.2,0.0,flat_uplift,23343.46,20606.43,0.8,floored,41629.17,1169.96,1005.6,1495.85,4539.005212000002,1750.76,1348.08
4soft-m1-01a-06,M1-01A-06,"3D EPDM Seater - dia. 40 cm, h. 30 cm - capri blue",3D,M-3D shapes,each,419.0,335.2,0.0,flat_uplift,23343.46,20606.43,0.8,floored,41629.17,1169.96,1005.6,1495.85,4539.005212000002,1750.76,1348.08
4soft-m1-01a-09,M1-01A-09,"3D EPDM Seater - dia. 40 cm, h. 30 cm - rose",3D,M-3D shapes,each,419.0,335.2,0.0,flat_uplift,23343.46,20606.43,0.8,floored,41629.17,1169.96,1005.6,1495.85,4539.005212000002,1750.76,1348.08
4soft-m1-01a-50uv,M1-01A-50UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV colours",3D,M-3D shapes,each,455.0,364.0,0.0,flat_uplift,25349.1,22376.91,0.8,floored,45205.9,1270.48,1092.0,1624.37,4928.991340000002,1901.18,1463.91
4soft-m1-01a-52uv,M1-01A-52UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV yellow",3D,M-3D shapes,each,455.0,364.0,0.0,flat_uplift,25349.1,22376.91,0.8,floored,45205.9,1270.48,1092.0,1624.37,4928.991340000002,1901.18,1463.91
4soft-m1-01a-53uv,M1-01A-53UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV may green",3D,M-3D shapes,each,455.0,364.0,0.0,flat_uplift,25349.1,22376.91,0.8,floored,45205.9,1270.48,1092.0,1624.37,4928.991340000002,1901.18,1463.91
4soft-m1-01a-56uv,M1-01A-56UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV teal",3D,M-3D shapes,each,455.0,364.0,0.0,flat_uplift,25349.1,22376.91,0.8,floored,45205.9,1270.48,1092.0,1624.37,4928.991340000002,1901.18,1463.91
4soft-m1-01a-57uv,M1-01A-57UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV rainbow blue",3D,M-3D shapes,each,455.0,364.0,0.0,flat_uplift,25349.1,22376.91,0.8,floored,45205.9,1270.48,1092.0,1624.37,4928.991340000002,1901.18,1463.91
4soft-m1-01a-59uv,M1-01A-59UV,"3D EPDM Seater - dia. 40 cm, h. 30 cm - UV orange",3D,M-3D shapes,each,455.0,364.0,0.0,flat_uplift,25349.1,22376.91,0.8,floored,45205.9,1270.48,1092.0,1624.37,4928.991340000002,1901.18,1463.91
4soft-m1-01b-00,M1-01B-00,"3D EPDM Seater - dia. 40 cm, h. 40 cm - standard colours",3D,M-3D shapes,each,446.0,356.8,0.0,flat_uplift,24847.69,21934.3,0.8,floored,44311.71,1245.35,1070.4,1592.24,4831.494808000001,1863.58,1434.95
4soft-m1-01b-01,M1-01B-01,"3D EPDM Seater - dia. 40 cm, h. 40 cm - red",3D,M-3D shapes,each,446.0,356.8,0.0,flat_uplift,24847.69,21934.3,0.8,floored,44311.71,1245.35,1070.4,1592.24,4831.494808000001,1863.58,1434.95
4soft-m1-01b-03,M1-01B-03,"3D EPDM Seater - dia. 40 cm, h. 40 cm - earth yellow",3D,M-3D shapes,each,446.0,356.8,0.0,flat_uplift,24847.69,21934.3,0.8,floored,44311.71,1245.35,1070.4,1592.24,4831.494808000001,1863.58,1434.95
4soft-m1-01b-06,M1-01B-06,"3D EPDM Seater - dia. 40 cm, h. 40 cm - capri blue",3D,M-3D shapes,each,446.0,356.8,0.0,flat_uplift,24847.69,21934.3,0.8,floored,44311.71,1245.35,1070.4,1592.24,4831.494808000001,1863.58,1434.95
4soft-m1-01b-09,M1-01B-09,"3D EPDM Seater - dia. 40 cm, h. 40 cm - rose",3D,M-3D shapes,each,446.0,356.8,0.0,flat_uplift,24847.69,21934.3,0.8,floored,44311.71,1245.35,1070.4,1592.24,4831.494808000001,1863.58,1434.95
4soft-m1-01b-50uv,M1-01B-50UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV colours",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01b-52uv,M1-01B-52UV,"3D EPDM Seater - dia. 40 cm, h. 40cm - UV yellow",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01b-53uv,M1-01B-53UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV may green",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01b-56uv,M1-01B-56UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV teal",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01b-57uv,M1-01B-57UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV rainbow blue",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01b-59uv,M1-01B-59UV,"3D EPDM Seater - dia. 40 cm, h. 40 cm - UV orange",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01c-00,M1-01C-00,"3D EPDM Seater - dia. 40 cm, h. 50 cm - standard colours",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01c-01,M1-01C-01,"3D EPDM Seater - dia. 40 cm, h. 50 cm - red",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01c-03,M1-01C-03,"3D EPDM Seater - dia. 40 cm, h. 50 cm - earth yellow",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01c-06,M1-01C-06,"3D EPDM Seater - dia. 40 cm, h. 50 cm - capri blue",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01c-09,M1-01C-09,"3D EPDM Seater - dia. 40 cm, h. 50 cm - rose",3D,M-3D shapes,each,491.0,392.8,0.0,flat_uplift,27354.74,24147.41,0.8,floored,48782.62,1371.0,1178.4,1752.9,5318.977468000003,2051.61,1579.74
4soft-m1-01c-50uv,M1-01C-50UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV colours",3D,M-3D shapes,each,556.0,444.8,0.0,flat_uplift,30976.04,27344.1,0.8,floored,55240.6,1552.5,1334.4,1984.95,6023.119088000003,2323.2,1788.87
4soft-m1-01c-52uv,M1-01C-52UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV yellow",3D,M-3D shapes,each,556.0,444.8,0.0,flat_uplift,30976.04,27344.1,0.8,floored,55240.6,1552.5,1334.4,1984.95,6023.119088000003,2323.2,1788.87
4soft-m1-01c-53uv,M1-01C-53UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV may green",3D,M-3D shapes,each,556.0,444.8,0.0,flat_uplift,30976.04,27344.1,0.8,floored,55240.6,1552.5,1334.4,1984.95,6023.119088000003,2323.2,1788.87
4soft-m1-01c-56uv,M1-01C-56UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV teal",3D,M-3D shapes,each,556.0,444.8,0.0,flat_uplift,30976.04,27344.1,0.8,floored,55240.6,1552.5,1334.4,1984.95,6023.119088000003,2323.2,1788.87
4soft-m1-01c-57uv,M1-01C-57UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV rainbow blue",3D,M-3D shapes,each,556.0,444.8,0.0,flat_uplift,30976.04,27344.1,0.8,floored,55240.6,1552.5,1334.4,1984.95,6023.119088000003,2323.2,1788.87
4soft-m1-01c-59uv,M1-01C-59UV,"3D EPDM Seater - dia. 40 cm, h. 50 cm - UV orange",3D,M-3D shapes,each,556.0,444.8,0.0,flat_uplift,30976.04,27344.1,0.8,floored,55240.6,1552.5,1334.4,1984.95,6023.119088000003,2323.2,1788.87
4soft-m1-02a-00,M1-02A-00,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - standard colours",3D,M-3D shapes,each,445.0,356.0,0.0,flat_uplift,24791.98,21885.12,0.8,floored,44212.36,1242.56,1068.0,1588.67,4820.661860000002,1859.4,1431.74
4soft-m1-02a-01,M1-02A-01,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - red",3D,M-3D shapes,each,445.0,356.0,0.0,flat_uplift,24791.98,21885.12,0.8,floored,44212.36,1242.56,1068.0,1588.67,4820.661860000002,1859.4,1431.74
4soft-m1-02a-03,M1-02A-03,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - earth yellow",3D,M-3D shapes,each,445.0,356.0,0.0,flat_uplift,24791.98,21885.12,0.8,floored,44212.36,1242.56,1068.0,1588.67,4820.661860000002,1859.4,1431.74
4soft-m1-02a-06,M1-02A-06,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - capri blue",3D,M-3D shapes,each,445.0,356.0,0.0,flat_uplift,24791.98,21885.12,0.8,floored,44212.36,1242.56,1068.0,1588.67,4820.661860000002,1859.4,1431.74
4soft-m1-02a-09,M1-02A-09,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - rose",3D,M-3D shapes,each,445.0,356.0,0.0,flat_uplift,24791.98,21885.12,0.8,floored,44212.36,1242.56,1068.0,1588.67,4820.661860000002,1859.4,1431.74
4soft-m1-02a-50uv,M1-02A-50UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV colours",3D,M-3D shapes,each,490.0,392.0,0.0,flat_uplift,27299.03,24098.22,0.8,floored,48683.27,1368.21,1176.0,1749.33,5308.14452,2047.43,1576.52
4soft-m1-02a-52uv,M1-02A-52UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV yellow",3D,M-3D shapes,each,490.0,392.0,0.0,flat_uplift,27299.03,24098.22,0.8,floored,48683.27,1368.21,1176.0,1749.33,5308.14452,2047.43,1576.52
4soft-m1-02a-53uv,M1-02A-53UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV may green",3D,M-3D shapes,each,490.0,392.0,0.0,flat_uplift,27299.03,24098.22,0.8,floored,48683.27,1368.21,1176.0,1749.33,5308.14452,2047.43,1576.52
4soft-m1-02a-56uv,M1-02A-56UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV teal",3D,M-3D shapes,each,490.0,392.0,0.0,flat_uplift,27299.03,24098.22,0.8,floored,48683.27,1368.21,1176.0,1749.33,5308.14452,2047.43,1576.52
4soft-m1-02a-57uv,M1-02A-57UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV rainbow blue",3D,M-3D shapes,each,490.0,392.0,0.0,flat_uplift,27299.03,24098.22,0.8,floored,48683.27,1368.21,1176.0,1749.33,5308.14452,2047.43,1576.52
4soft-m1-02a-59uv,M1-02A-59UV,"3D EPDM Seater with smile - dia. 40 cm, h. 30 cm - UV orange",3D,M-3D shapes,each,490.0,392.0,0.0,flat_uplift,27299.03,24098.22,0.8,floored,48683.27,1368.21,1176.0,1749.33,5308.14452,2047.43,1576.52
4soft-m1-02b-00,M1-02B-00,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - standard colours",3D,M-3D shapes,each,486.0,388.8,0.0,flat_uplift,27076.18,23901.49,0.8,floored,48285.85,1357.04,1166.4,1735.05,5264.812728000001,2030.71,1563.65
4soft-m1-02b-01,M1-02B-01,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - red",3D,M-3D shapes,each,486.0,388.8,0.0,flat_uplift,27076.18,23901.49,0.8,floored,48285.85,1357.04,1166.4,1735.05,5264.812728000001,2030.71,1563.65
4soft-m1-02b-03,M1-02B-03,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - earth yellow",3D,M-3D shapes,each,486.0,388.8,0.0,flat_uplift,27076.18,23901.49,0.8,floored,48285.85,1357.04,1166.4,1735.05,5264.812728000001,2030.71,1563.65
4soft-m1-02b-06,M1-02B-06,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - capri blue",3D,M-3D shapes,each,486.0,388.8,0.0,flat_uplift,27076.18,23901.49,0.8,floored,48285.85,1357.04,1166.4,1735.05,5264.812728000001,2030.71,1563.65
4soft-m1-02b-09,M1-02B-09,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - rose",3D,M-3D shapes,each,486.0,388.8,0.0,flat_uplift,27076.18,23901.49,0.8,floored,48285.85,1357.04,1166.4,1735.05,5264.812728000001,2030.71,1563.65
4soft-m1-02b-50uv,M1-02B-50UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV colours",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02b-52uv,M1-02B-52UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV yellow",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02b-53uv,M1-02B-53UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV may green",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02b-56uv,M1-02B-56UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV teal",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02b-57uv,M1-02B-57UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV rainbow blue",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02b-59uv,M1-02B-59UV,"3D EPDM Seater with smile - dia. 40 cm, h. 40 cm - UV orange",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02c-00,M1-02C-00,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - standard colours",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02c-01,M1-02C-01,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - red",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02c-03,M1-02C-03,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - earth yellow",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02c-06,M1-02C-06,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - capri blue",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02c-09,M1-02C-09,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - rose",3D,M-3D shapes,each,531.0,424.8,0.0,flat_uplift,29583.23,26114.6,0.8,floored,52756.76,1482.69,1274.4,1895.7,5752.295388000002,2218.74,1708.43
4soft-m1-02c-50uv,M1-02C-50UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV colours",3D,M-3D shapes,each,584.0,467.2,0.0,flat_uplift,32535.99,28721.14,0.8,floored,58022.52,1630.68,1401.6,2084.91,6326.441632000002,2440.2,1878.95
4soft-m1-02c-52uv,M1-02C-52UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV yellow",3D,M-3D shapes,each,584.0,467.2,0.0,flat_uplift,32535.99,28721.14,0.8,floored,58022.52,1630.68,1401.6,2084.91,6326.441632000002,2440.2,1878.95
4soft-m1-02c-53uv,M1-02C-53UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV may green",3D,M-3D shapes,each,584.0,467.2,0.0,flat_uplift,32535.99,28721.14,0.8,floored,58022.52,1630.68,1401.6,2084.91,6326.441632000002,2440.2,1878.95
4soft-m1-02c-56uv,M1-02C-56UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV teal",3D,M-3D shapes,each,584.0,467.2,0.0,flat_uplift,32535.99,28721.14,0.8,floored,58022.52,1630.68,1401.6,2084.91,6326.441632000002,2440.2,1878.95
4soft-m1-02c-57uv,M1-02C-57UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV rainbow blue",3D,M-3D shapes,each,584.0,467.2,0.0,flat_uplift,32535.99,28721.14,0.8,floored,58022.52,1630.68,1401.6,2084.91,6326.441632000002,2440.2,1878.95
4soft-m1-02c-59uv,M1-02C-59UV,"3D EPDM Seater with smile - dia. 40 cm, h. 50 cm - UV orange",3D,M-3D shapes,each,584.0,467.2,0.0,flat_uplift,32535.99,28721.14,0.8,floored,58022.52,1630.68,1401.6,2084.91,6326.441632000002,2440.2,1878.95
4soft-m1-02x-00,M1-02X-00,"3D EPDM Seater with graphics - dia. 40 cm, h. 50 cm - standard colours",3D,M-3D shapes,each,572.0,457.6,0.0,flat_uplift,31867.44,28130.98,0.8,floored,56830.27,1597.17,1372.8,2042.07,6196.446256000003,2390.06,1840.34
4soft-m1-02x-50uv,M1-02X-50UV,"3D EPDM Seater with graphics - dia. 40 cm, h. 50 cm - UV colours",3D,M-3D shapes,each,627.0,501.6,0.0,flat_uplift,31050.32,30835.88,0.6,floored,55373.07,1556.22,1337.6,1989.71,6792.258396000001,2619.87,2017.3
4soft-m1-02y-00,M1-02Y-00,"3D EPDM Seater with graphics - dia. 40 cm, h. 40 cm - standard colours",3D,M-3D shapes,each,504.0,403.2,0.0,flat_uplift,28079.0,24786.74,0.8,floored,50074.22,1407.3,1209.6,1799.31,5459.805792000003,2105.93,1621.56
4soft-m1-02y-50uv,M1-02Y-50UV,"3D EPDM Seater with graphics - dia. 40 cm, h. 40 cm - UV colours",3D,M-3D shapes,each,554.0,443.2,0.0,flat_uplift,30864.62,27245.74,0.8,floored,55041.91,1546.91,1329.6,1977.81,6001.453192000001,2314.85,1782.43
4soft-m1-02z-00,M1-02Z-00,"3D EPDM Seater with graphics - dia. 40 cm, h. 30 cm - standard colours",3D,M-3D shapes,each,474.0,379.2,0.0,flat_uplift,26407.63,23311.33,0.8,floored,47093.61,1323.53,1137.6,1692.2,5134.817352,1980.57,1525.04
4soft-m1-02z-50uv,M1-02Z-50UV,"3D EPDM Seater with graphics - dia. 40 cm, h. 30 cm - UV colours",3D,M-3D shapes,each,508.0,406.4,0.0,flat_uplift,28301.85,24983.46,0.8,floored,50471.63,1418.47,1219.2,1813.59,5503.137584,2122.64,1634.43
4soft-m1-03a-01,M1-03A-01,3D Winners Podium,3D,M-3D shapes,each,1709.0,1367.2,0.0,flat_uplift,84633.18,84048.68,0.6,floored,150929.17,4241.75,3645.87,5423.31,18513.508132000003,7140.92,5498.51
4soft-m1-04a-00,M1-04A-00,"EPDM Seater - dia. 30 cm, h. 30 cm - standard colours",3D,M-3D shapes,each,312.0,249.6,0.0,flat_uplift,17382.24,15344.17,0.8,floored,30998.33,871.19,748.8,1113.86,3379.8797760000016,1303.67,1003.82
4soft-m1-04a-04,M1-04A-04,"EPDM Seater - dia. 30 cm, h. 30 cm - signal green",3D,M-3D shapes,each,312.0,249.6,0.0,flat_uplift,17382.24,15344.17,0.8,floored,30998.33,871.19,748.8,1113.86,3379.8797760000016,1303.67,1003.82
4soft-m1-04a-50uv,M1-04A-50UV,"EPDM Seater - dia. 30 cm, h. 30 cm - UV colours",3D,M-3D shapes,each,339.0,271.2,0.0,flat_uplift,18886.47,16672.03,0.8,floored,33680.87,946.58,813.6,1210.25,3672.369372000001,1416.49,1090.69
4soft-m1-04b-00,M1-04B-00,"EPDM Seater - dia. 30 cm, h. 40 cm - standard colours",3D,M-3D shapes,each,342.0,273.6,0.0,flat_uplift,19053.61,16819.58,0.8,floored,33978.94,954.95,820.8,1220.96,3704.8682160000026,1429.02,1100.35
4soft-m1-04b-01,M1-04B-01,"EPDM Seater - dia. 30 cm, h. 40 cm - red",3D,M-3D shapes,each,342.0,273.6,0.0,flat_uplift,19053.61,16819.58,0.8,floored,33978.94,954.95,820.8,1220.96,3704.8682160000026,1429.02,1100.35
4soft-m1-04b-50uv,M1-04B-50UV,"EPDM Seater - dia. 30 cm, h. 40 cm - UV colours",3D,M-3D shapes,each,367.0,293.6,0.0,flat_uplift,20446.42,18049.07,0.8,floored,36462.78,1024.76,880.8,1310.21,3975.6919160000016,1533.48,1180.78
4soft-m1-04c-00,M1-04C-00,"EPDM Seater - dia. 30 cm, h. 50 cm - standard colours",3D,M-3D shapes,each,394.0,315.2,0.0,flat_uplift,21950.65,19376.94,0.8,floored,39145.33,1100.15,945.6,1406.6,4268.181512000001,1646.3,1267.65
4soft-m1-04c-50uv,M1-04C-50UV,"EPDM Seater - dia. 30 cm, h. 50 cm - UV colours",3D,M-3D shapes,each,448.0,358.4,0.0,flat_uplift,24959.11,22032.65,0.8,floored,44510.41,1250.93,1075.2,1599.38,4853.160704,1871.93,1441.39
4soft-m2-01a-00,M2-01A-00,3D CUBE - 1 colour - standard colours,3D,M-3D shapes,each,515.0,412.0,0.0096,dims_scaled,55789.68,57103.89,2.5,capped,99491.6,2796.14,2403.33,3575.01,15000,3109.93,2394.65
4soft-m2-01a-01,M2-01A-01,3D CUBE - red,3D,M-3D shapes,each,515.0,412.0,0.0,flat_uplift,28691.84,25327.72,0.8,floored,51167.11,1438.01,1236.0,1838.58,5578.9682200000025,2151.89,1656.95
4soft-m2-01a-50uv,M2-01A-50UV,3D CUBE - 1 colour - UV colours,3D,M-3D shapes,each,595.0,476.0,0.0,flat_uplift,33148.82,29262.12,0.8,floored,59115.4,1661.4,1428.0,2124.18,6445.6040600000015,2486.16,1914.34
4soft-m2-01a-51uv,M2-01A-51UV,3D CUBE - sky blue,3D,M-3D shapes,each,595.0,476.0,0.0,flat_uplift,33148.82,29262.12,0.8,floored,59115.4,1661.4,1428.0,2124.18,6445.6040600000015,2486.16,1914.34
