item_code,type,product_group,name,list_eur,eur_fob,cbm_method,landed_thb_sea,landed_thb_air,retail_sgd_sea_computed,retail_sgd_air_computed,retail_sgd_firestore,retail_sgd_live_medusa,medusa_status,in_medusa,n_prices_live,price_state,known_tbc
M5-26C-07,3D,M-3D shapes,3D Play Globe 30 cm - Football,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-26D-07,3D,M-3D shapes,3D Play GLOBE 50 cm - Football,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-26E-52UV,3D,M-3D shapes,3D Play Globe 30 cm - Tennis,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-26F-52UV,3D,M-3D shapes,3D Play GLOBE 50 cm - Tennis,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-27A-07,3D,M-3D shapes,3D Play Globe 30 cm - With stars,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-27B-07,3D,M-3D shapes,3D Play GLOBE 50 cm - With stars,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-27C-53UV,3D,M-3D shapes,3D Play Globe 30 cm - With dots,689.0,585.65,flat_uplift,36271.13,36271.13,2321.17,2321.17,2321.17,2321.17,published,True,4,live=sea-LCL,False
M5-27D-53UV,3D,M-3D shapes,3D Play GLOBE 50 cm - With dots,1075.0,913.75,flat_uplift,56591.39,56591.39,3621.57,3621.57,3621.57,3621.57,published,True,4,live=sea-LCL,False
M5-27E-07,3D,M-3D shapes,3D Play Globe 30 cm - with number 8,580.0,493.0,flat_uplift,34349.66,34349.66,2198.21,2198.21,2198.21,2198.21,published,True,4,live=sea-LCL,False
M5-27F-07,3D,M-3D shapes,3D Play GLOBE 50 cm - With number 8,911.0,774.35,flat_uplift,47957.91,47957.91,3069.07,3069.07,3069.07,3069.07,published,True,4,live=sea-LCL,False
P1-01A-20,3D,P-3D Houses EPDM,Mushroom´s house (EPDM + steinless steel),8787.0,7468.95,flat_uplift,459380.71,459380.71,29398.07,29398.07,29398.07,29398.07,published,True,4,live=sea-LCL,False
P1-02A-20,3D,P-3D Houses EPDM,Landing modul (EPDM + steinless steel),8810.0,7488.5,flat_uplift,460583.15,460583.15,29475.02,29475.02,29475.02,29475.02,published,True,4,live=sea-LCL,False
P1-03A-00,3D,P-3D Houses EPDM,3D house EPDM - different designs (EPDM + steinless steel),8876.0,7544.6,flat_uplift,464033.6,464033.6,29695.83,29695.83,29695.83,29695.83,published,True,4,live=sea-LCL,False
P1-04A-20,3D,P-3D Houses EPDM,3D Submarine (EPDM + steinless steel),8899.0,7564.15,flat_uplift,465236.03,465236.03,29772.78,29772.78,29772.78,29772.78,published,True,4,live=sea-LCL,False
P1-05A-70UV,3D,P-3D Houses EPDM,3D house EPDM - BASIC (EPDM + steinless steel),8876.0,7544.6,flat_uplift,464033.6,464033.6,29695.83,29695.83,29695.83,29695.83,published,True,4,live=sea-LCL,False
T1-01A-00,3D,T-Tunnels+slides,MINI Tunnel - standard colours,2622.0,2228.7,flat_uplift,137077.07,137077.07,8772.25,8772.25,8772.25,8772.25,published,True,4,live=sea-LCL,False
T1-01A-01,3D,T-Tunnels+slides,MINI Tunnel - red,2622.0,2228.7,flat_uplift,137077.07,137077.07,8772.25,8772.25,8772.25,8772.25,published,True,4,live=sea-LCL,False
T1-01A-04,3D,T-Tunnels+slides,MINI Tunnel - signal green,2622.0,2228.7,flat_uplift,137077.07,137077.07,8772.25,8772.25,8772.25,8772.25,published,True,4,live=sea-LCL,False
T1-01A-11,3D,T-Tunnels+slides,MINI Tunnel - dark grey,2622.0,2228.7,flat_uplift,137077.07,137077.07,8772.25,8772.25,8772.25,8772.25,published,True,4,live=sea-LCL,False
T1-01A-20,3D,T-Tunnels+slides,MINI Tunnel - signal green + earth yellow,2622.0,2228.7,flat_uplift,137077.07,137077.07,8772.25,8772.25,8772.25,8772.25,published,True,4,live=sea-LCL,False
T1-01A-21,3D,T-Tunnels+slides,MINI Tunnel - signal green + red,2622.0,2228.7,flat_uplift,137077.07,137077.07,8772.25,8772.25,8772.25,8772.25,published,True,4,live=sea-LCL,False
T1-01A-50UV,3D,T-Tunnels+slides,MINI Tunnel - UV colours,2779.0,2362.15,flat_uplift,145284.97,145284.97,9297.51,9297.51,9297.51,9297.51,published,True,4,live=sea-LCL,False
T1-01A-57UV,3D,T-Tunnels+slides,MINI Tunnel - UV Rainbow blue,2779.0,2362.15,flat_uplift,145284.97,145284.97,9297.51,9297.51,9297.51,9297.51,published,True,4,live=sea-LCL,False
T1-01A-70UV,3D,T-Tunnels+slides,MINI Tunnel - UV orange + UV yellow,2779.0,2362.15,flat_uplift,145284.97,145284.97,9297.51,9297.51,9297.51,9297.51,published,True,4,live=sea-LCL,False
T1-01A-71UV,3D,T-Tunnels+slides,MINI Tunnel - UV may green + signal green,2779.0,2362.15,flat_uplift,145284.97,145284.97,9297.51,9297.51,9297.51,9297.51,published,True,4,live=sea-LCL,False
T1-02A-20,3D,T-Tunnels+slides,MINI Tunnel - Anthill,2758.0,2344.3,flat_uplift,144187.09,144187.09,9227.25,9227.25,9227.25,9227.25,published,True,4,live=sea-LCL,False
T1-02Z-00,3D,T-Tunnels+slides,MINI Tunnel with Graphics - standard colours,2758.0,2344.3,flat_uplift,144187.09,144187.09,9227.25,9227.25,9227.25,9227.25,published,True,4,live=sea-LCL,False
T1-03A-70UV,3D,T-Tunnels+slides,MINI Tunnel  - Coral reef,2910.0,2473.5,flat_uplift,152133.6,152133.6,9735.79,9735.79,9735.79,9735.79,published,True,4,live=sea-LCL,False
T1-03Z-50UV,3D,T-Tunnels+slides,MINI Tunnel with Graphics - UV colours,2910.0,2473.5,flat_uplift,152133.6,152133.6,9735.79,9735.79,9735.79,9735.79,published,True,4,live=sea-LCL,False
T1-04A-01,3D,T-Tunnels+slides,3D Ladybird with tunnel,3148.0,2675.8,dims_scaled,161282.33,150184.33,10321.26,9611.05,10321.26,10321.26,published,True,4,live=sea-LCL,False
T1-05A-52UV,3D,T-Tunnels+slides,3D Octopus tunnel - 3D tentacles,3673.0,3122.05,dims_scaled,181816.59,188862.45,11635.35,12086.25,11635.35,11635.35,published,True,4,live=sea-LCL,False
T1-06A-05,3D,T-Tunnels+slides,3D Snail with tunnel,3572.0,3036.2,dims_scaled,177866.19,170412.46,11382.55,10905.55,11382.55,11382.55,published,True,4,live=sea-LCL,False
T1-07A-05,3D,T-Tunnels+slides,3D Turtle with tunnel,3176.0,2699.6,dims_scaled,162377.49,151520.15,10391.35,9696.53,10391.35,10391.35,published,True,4,live=sea-LCL,False
T1-08A-70UV,3D,T-Tunnels+slides,3D Frog with tunnel,3473.0,2952.05,dims_scaled,173994.02,165689.39,11134.75,10603.29,11134.75,11134.75,published,True,4,live=sea-LCL,False
T1-09A-61UV,3D,T-Tunnels+slides,3D Miss Hippo with MINI tunnel - UV blue grey,3405.0,2894.25,dims_scaled,171334.34,162445.25,10964.54,10395.68,10964.54,10964.54,published,True,4,live=sea-LCL,False
T1-10A-05,3D,T-Tunnels+slides,3D Marmot with minitunel,3696.0,3141.6,flat_uplift,193225.35,193225.35,12365.46,12365.46,12365.46,12365.46,published,True,4,live=sea-LCL,False
T2-01A,3D,T-Tunnels+slides,Tunnel 1 - stainless steel,1789.0,1520.65,flat_uplift,94178.6,94178.6,6026.96,6026.96,6026.96,6026.96,published,True,4,live=sea-LCL,False
T2-01B,3D,T-Tunnels+slides,Tunnel 2 - stainless steel,1907.0,1620.95,flat_uplift,100390.49,100390.49,6424.49,6424.49,6424.49,6424.49,published,True,4,live=sea-LCL,False
T2-01C,3D,T-Tunnels+slides,Tunnel 3 - stainless steel,2006.0,1705.1,flat_uplift,105602.16,105602.16,6758.01,6758.01,6758.01,6758.01,published,True,4,live=sea-LCL,False
T2-02A,3D,T-Tunnels+slides,Tunnel 4 - 3750 - stainless steel,5550.0,4717.5,flat_uplift,290151.7,290151.7,18568.26,18568.26,18568.26,18568.26,published,True,4,live=sea-LCL,False
T2-02B,3D,T-Tunnels+slides,3-EXITS Tunnel - SMALL - stainless steel,8740.0,7429.0,flat_uplift,456923.57,456923.57,29240.83,29240.83,29240.83,29240.83,published,True,4,live=sea-LCL,False
T2-02C,3D,T-Tunnels+slides,4-EXITS Tunnel - SMALL - stainless steel,13419.0,11406.15,flat_uplift,701539.75,701539.75,44895.04,44895.04,44895.04,44895.04,published,True,4,live=sea-LCL,False
T2-02D,3D,T-Tunnels+slides,Tunnel - CURVE - SMALL - stainless steel,6169.0,5243.65,flat_uplift,322512.76,322512.76,20639.21,20639.21,20639.21,20639.21,published,True,4,live=sea-LCL,False
T2-02E,3D,T-Tunnels+slides,Tunnel 5 - 5000 - stainless steel,6793.0,5774.05,flat_uplift,355135.23,355135.23,22726.88,22726.88,22726.88,22726.88,published,True,4,live=sea-LCL,False
T2-02F,3D,T-Tunnels+slides,3-EXITS Tunnel - stainless steel,13221.0,11237.85,flat_uplift,691188.4,691188.4,44232.6,44232.6,44232.6,44232.6,published,True,4,live=sea-LCL,False
T2-02G,3D,T-Tunnels+slides,4-EXITS Tunnel - stainless steel,19140.0,16269.0,flat_uplift,1000631.26,1000631.26,64035.4,64035.4,64035.4,64035.4,published,True,4,live=sea-LCL,False
T2-02H,3D,T-Tunnels+slides,Tunnel - CURVE - stainless steel,9173.0,7797.05,flat_uplift,479560.64,479560.64,30689.48,30689.48,30689.48,30689.48,published,True,4,live=sea-LCL,False
T3-01A-FPL,3D,T-Tunnels+slides,FunPipe SMART - Long,2394.0,2034.9,flat_uplift,125157.33,125157.33,8009.44,8009.44,8009.44,8009.44,published,True,4,live=sea-LCL,False
T3-01B-FPS,3D,T-Tunnels+slides,FunPipe SMART - Small,1897.0,1612.45,flat_uplift,99864.06,99864.06,6390.8,6390.8,6390.8,6390.8,published,True,4,live=sea-LCL,False
T3-02A,3D,T-Tunnels+slides,Slide TS510 - stainless steel,3038.0,2582.3,flat_uplift,158825.38,158825.38,10164.03,10164.03,10164.03,10164.03,published,True,4,live=sea-LCL,False
T3-02B,3D,T-Tunnels+slides,Slide TS515 - stainless steel,3209.0,2727.65,flat_uplift,167765.19,167765.19,10736.13,10736.13,10736.13,10736.13,published,True,4,live=sea-LCL,False
T3-02C,3D,T-Tunnels+slides,Slide TS520 - stainless steel,4535.0,3854.75,flat_uplift,237087.92,237087.92,15172.44,15172.44,15172.44,15172.44,published,True,4,live=sea-LCL,False
T3-03A,3D,T-Tunnels+slides,Slide TS1010 - stainless steel,4544.0,3862.4,flat_uplift,237558.43,237558.43,15202.55,15202.55,15202.55,15202.55,published,True,4,live=sea-LCL,False
T3-03B,3D,T-Tunnels+slides,Slide TS1015 - stainless steel,4841.0,4114.85,flat_uplift,253085.47,253085.47,16196.21,16196.21,16196.21,16196.21,published,True,4,live=sea-LCL,False
T3-03C,3D,T-Tunnels+slides,Slide TS1020 - stainless steel,5190.0,4411.5,flat_uplift,271331.05,271331.05,17363.83,17363.83,17363.83,17363.83,published,True,4,live=sea-LCL,False
T3-03D,3D,T-Tunnels+slides,Slide TS1030 - stainless steel,7950.0,6757.5,flat_uplift,415622.7,415622.7,26597.78,26597.78,26597.78,26597.78,published,True,4,live=sea-LCL,False
V1-01A-001,3D,V-mobiliář,3D Bench PLAY - DIRECT without graphics,2102.0,1786.7,flat_uplift,110655.91,110655.91,7081.43,7081.43,7081.43,7081.43,published,True,4,live=sea-LCL,False
V1-01B-001,3D,V-mobiliář,3D Bench PLAY - DIRECT with easy graphics,2404.0,2043.4,dims_scaled,132182.35,116017.93,8459.01,7424.57,8459.01,8459.01,published,True,4,live=sea-LCL,False
V1-01B-002,3D,V-mobiliář,3D Bench PLAY - DIRECT Gym set,2404.0,2043.4,flat_uplift,125680.12,125680.12,8042.9,8042.9,8042.9,8042.9,published,True,4,live=sea-LCL,False
V1-01B-005,3D,V-mobiliář,3D Bench PLAY - DIRECT Workout,2404.0,2043.4,flat_uplift,125680.12,125680.12,8042.9,8042.9,8042.9,8042.9,published,True,4,live=sea-LCL,False
V1-01C-001,3D,V-mobiliář,3D Bench PLAY - DIRECT with difficult graphics,2640.0,2244.0,flat_uplift,138018.1,138018.1,8832.47,8832.47,8832.47,8832.47,published,True,4,live=sea-LCL,False
V1-01C-002,3D,V-mobiliář,3D Bench PLAY - DIRECT Don´t Stop,2640.0,2244.0,flat_uplift,138018.1,138018.1,8832.47,8832.47,8832.47,8832.47,published,True,4,live=sea-LCL,False
V1-01C-003,3D,V-mobiliář,3D Bench PLAY - DIRECT Benchozilla,2640.0,2244.0,flat_uplift,138018.1,138018.1,8832.47,8832.47,8832.47,8832.47,published,True,4,live=sea-LCL,False
V1-01C-004,3D,V-mobiliář,3D Bench PLAY - DIRECT Just Workout,2640.0,2244.0,flat_uplift,138018.1,138018.1,8832.47,8832.47,8832.47,8832.47,published,True,4,live=sea-LCL,False
V1-01C-005,3D,V-mobiliář,3D Bench PLAY - DIRECT Meadow,2640.0,2244.0,flat_uplift,138018.1,138018.1,8832.47,8832.47,8832.47,8832.47,published,True,4,live=sea-LCL,False
V1-01C-006,3D,V-mobiliář,3D Bench PLAY - DIRECT Rainbow,2640.0,2244.0,flat_uplift,138018.1,138018.1,8832.47,8832.47,8832.47,8832.47,published,True,4,live=sea-LCL,False
V1-01C-007,3D,V-mobiliář,3D Bench PLAY - DIRECT Bus,2640.0,2244.0,flat_uplift,138018.1,138018.1,8832.47,8832.47,8832.47,8832.47,published,True,4,live=sea-LCL,False
V1-01C-008,3D,V-mobiliář,3D Bench PLAY - DIRECT Firefighters,2640.0,2244.0,flat_uplift,138018.1,138018.1,8832.47,8832.47,8832.47,8832.47,published,True,4,live=sea-LCL,False
V1-01D-001,3D,V-mobiliář,3D Bench PLAY - DIRECT Multicolour UNI,2102.0,1786.7,flat_uplift,110655.91,110655.91,7081.43,7081.43,7081.43,7081.43,published,True,4,live=sea-LCL,False
V1-01D-002,3D,V-mobiliář,3D Bench PLAY - DIRECT Multicolour 1,2102.0,1786.7,flat_uplift,110655.91,110655.91,7081.43,7081.43,7081.43,7081.43,published,True,4,live=sea-LCL,False
V1-03A-001,3D,V-mobiliář,3D Bench PLAY - PROMO without graphics,2362.0,2007.7,flat_uplift,123484.38,123484.38,7902.38,7902.38,7902.38,7902.38,published,True,4,live=sea-LCL,False
V1-03B-001,3D,V-mobiliář,3D Bench PLAY - PROMO with easy graphics,2550.0,2167.5,dims_scaled,137892.83,121728.4,8824.45,7790.01,8824.45,8824.45,published,True,4,live=sea-LCL,False
V1-03C-001,3D,V-mobiliář,3D Bench PLAY - PROMO with difficult graphics,3050.0,2592.5,flat_uplift,159452.74,159452.74,10204.18,10204.18,10204.18,10204.18,published,True,4,live=sea-LCL,False
V1-05A-001,3D,V-mobiliář,3D Bench PLAY - BOW without graphics,2195.0,1865.75,flat_uplift,115551.72,115551.72,7394.73,7394.73,7394.73,7394.73,published,True,4,live=sea-LCL,False
V1-05B-001,3D,V-mobiliář,3D Bench PLAY - BOW with easy graphics,2514.0,2136.9,dims_scaled,136484.77,121081.91,8734.34,7748.64,8734.34,8734.34,published,True,4,live=sea-LCL,False
V1-05B-002,3D,V-mobiliář,3D Bench PLAY - BOW Outdoor gym,2514.0,2136.9,flat_uplift,131430.88,131430.88,8410.92,8410.92,8410.92,8410.92,published,True,4,live=sea-LCL,False
V1-05B-003,3D,V-mobiliář,3D Bench PLAY - BOW with SMILE,2514.0,2136.9,flat_uplift,131430.88,131430.88,8410.92,8410.92,8410.92,8410.92,published,True,4,live=sea-LCL,False
V1-05C-001,3D,V-mobiliář,3D Bench PLAY - BOW with difficult graphics,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05C-002,3D,V-mobiliář,3D Bench PLAY - BOW Monster-1,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05C-003,3D,V-mobiliář,3D Bench PLAY - BOW Monster-2,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05C-004,3D,V-mobiliář,3D Bench PLAY - BOW Monster-3,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05C-005,3D,V-mobiliář,3D Bench PLAY - BOW Monster-4,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05C-006,3D,V-mobiliář,3D Bench PLAY - BOW Rainbow-1,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05C-007,3D,V-mobiliář,3D Bench PLAY - BOW Cat,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05C-008,3D,V-mobiliář,3D Bench PLAY - BOW Zebra,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05C-009,3D,V-mobiliář,3D Bench PLAY - BOW Tiger,2950.0,2507.5,flat_uplift,154224.78,154224.78,9869.62,9869.62,9869.62,9869.62,published,True,4,live=sea-LCL,False
V1-05D-001,3D,V-mobiliář,3D Bench PLAY - BOW Multicolour UNI,2195.0,1865.75,flat_uplift,115551.72,115551.72,7394.73,7394.73,7394.73,7394.73,published,True,4,live=sea-LCL,False
V1-05D-002,3D,V-mobiliář,3D Bench PLAY - BOW Multicolour 1,2195.0,1865.75,flat_uplift,115551.72,115551.72,7394.73,7394.73,7394.73,7394.73,published,True,4,live=sea-LCL,False
V1-10C-001,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Spider,3292.0,2798.2,dims_scaled,166914.59,158566.04,10681.7,10147.43,10681.7,10681.7,published,True,4,live=sea-LCL,False
V1-10C-002,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Butterfly,3566.0,3031.1,flat_uplift,186429.0,186429.0,11930.52,11930.52,11930.52,11930.52,published,True,4,live=sea-LCL,False
V1-10C-003,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Benchozilla,5207.0,4425.95,flat_uplift,272219.8,272219.8,17420.71,17420.71,17420.71,17420.71,published,True,4,live=sea-LCL,False
V1-10C-004,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Benchosaurus,5145.0,4373.25,flat_uplift,268978.47,268978.47,17213.28,17213.28,17213.28,17213.28,published,True,4,live=sea-LCL,False
V1-10C-005,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Caterpillar A,8352.0,7099.2,flat_uplift,436639.09,436639.09,27942.72,27942.72,27942.72,27942.72,published,True,4,live=sea-LCL,False
V1-10C-006,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Caterpillar B,7300.0,6205.0,flat_uplift,381640.97,381640.97,24423.12,24423.12,24423.12,24423.12,published,True,4,live=sea-LCL,False
V1-10C-007,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Dragonfly A,8364.0,7109.4,flat_uplift,437266.45,437266.45,27982.87,27982.87,27982.87,27982.87,published,True,4,live=sea-LCL,False
V1-10C-008,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Dragonfly B,3232.0,2747.2,flat_uplift,168967.63,168967.63,10813.08,10813.08,10813.08,10813.08,published,True,4,live=sea-LCL,False
V1-10C-009,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Dragonfly C,3232.0,2747.2,flat_uplift,168967.63,168967.63,10813.08,10813.08,10813.08,10813.08,published,True,4,live=sea-LCL,False
V1-10C-010,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Monster A,2933.0,2493.05,flat_uplift,153336.03,153336.03,9812.74,9812.74,9812.74,9812.74,published,True,4,live=sea-LCL,False
V1-10C-011,3D,V-mobiliář,3D-2D Bench PLAY - CLUSTER - Monster B,3009.0,2557.65,flat_uplift,157309.27,157309.27,10067.01,10067.01,10067.01,10067.01,published,True,4,live=sea-LCL,False
V3-01A-001,3D,V-mobiliář,"Humpy-bumpy 30 cm - standard colours, without graphics",303.0,257.55,flat_uplift,17944.73,17944.73,1148.37,1148.37,1148.37,1148.37,published,True,4,live=sea-LCL,False
V3-01A-002,3D,V-mobiliář,Humpy-bumpy 30 cm - earth yellow,294.0,249.9,flat_uplift,17411.72,17411.72,1114.26,1114.26,1114.26,1114.26,published,True,4,live=sea-LCL,False
V3-01A-010,3D,V-mobiliář,"Humpy-bumpy 30 cm - UV colours, without graphics",328.0,278.8,flat_uplift,19425.32,19425.32,1243.12,1243.12,1243.12,1243.12,published,True,4,live=sea-LCL,False
V3-01A-011,3D,V-mobiliář,Humpy-bumpy 30 cm - UV teal,328.0,278.8,flat_uplift,19425.32,19425.32,1243.12,1243.12,1243.12,1243.12,published,True,4,live=sea-LCL,False
V3-01B-001,3D,V-mobiliář,Humpy-bumpy 30 cm - graphics on the top,515.0,437.75,flat_uplift,30500.13,30500.13,1951.86,1951.86,1951.86,1951.86,published,True,4,live=sea-LCL,False
V3-01C-001,3D,V-mobiliář,Humpy-bumpy 30 cm - graphics on the bottom part,450.0,382.5,flat_uplift,26650.6,26650.6,1705.51,1705.51,1705.51,1705.51,published,True,4,live=sea-LCL,False
V3-01D-001,3D,V-mobiliář,Humpy-bumpy 30 cm - graphics on the both sides,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-01D-002,3D,V-mobiliář,Humpy-bumpy 30 cm with graphic - LadyBird,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-01D-003,3D,V-mobiliář,Humpy-bumpy 30 cm with graphic - Turtle,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-01D-004,3D,V-mobiliář,Humpy-bumpy 30 cm with graphic - Rabbit,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-01D-005,3D,V-mobiliář,Humpy-bumpy 30 cm with graphic - Orange,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-01D-006,3D,V-mobiliář,Humpy-bumpy 30 cm with graphic - Bear,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-01D-007,3D,V-mobiliář,Humpy-bumpy 30 cm with graphic - Melon,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-01D-008,3D,V-mobiliář,Humpy-bumpy 30 cm with graphic - Frog,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-01D-009,3D,V-mobiliář,Humpy-bumpy 30 cm with graphic - Dog,555.0,471.75,flat_uplift,32869.07,32869.07,2103.46,2103.46,2103.46,2103.46,published,True,4,live=sea-LCL,False
V3-02A-001,3D,V-mobiliář,Humpy-bumpy 50 cm - standard colours - without graphics,414.0,351.9,flat_uplift,24518.55,24518.55,1569.06,1569.06,1569.06,1569.06,published,True,4,live=sea-LCL,False
V3-02A-010,3D,V-mobiliář,Humpy-bumpy 50 cm - UV colours - without graphics,444.0,377.4,flat_uplift,26295.25,26295.25,1682.76,1682.76,1682.76,1682.76,published,True,4,live=sea-LCL,False
V3-02A-011,3D,V-mobiliář,Humpy-bumpy 50 cm - UV teal,444.0,377.4,flat_uplift,26295.25,26295.25,1682.76,1682.76,1682.76,1682.76,published,True,4,live=sea-LCL,False
V3-02B-001,3D,V-mobiliář,Humpy-bumpy 50 cm - graphics on the top,655.0,556.75,flat_uplift,34481.26,34481.26,2206.63,2206.63,2206.63,2206.63,published,True,4,live=sea-LCL,False
V3-02C-001,3D,V-mobiliář,Humpy-bumpy 50 cm - graphics on the bottom part,595.0,505.75,flat_uplift,31322.68,31322.68,2004.5,2004.5,2004.5,2004.5,published,True,4,live=sea-LCL,False
V3-02D-001,3D,V-mobiliář,Humpy-bumpy 50 cm - graphics on the both sides,684.0,581.4,flat_uplift,36007.92,36007.92,2304.33,2304.33,2304.33,2304.33,published,True,4,live=sea-LCL,False
V3-02D-002,3D,V-mobiliář,Humpy-bumpy 50 cm with graphic - LadyBird,684.0,581.4,flat_uplift,36007.92,36007.92,2304.33,2304.33,2304.33,2304.33,published,True,4,live=sea-LCL,False
V3-02D-003,3D,V-mobiliář,Humpy-bumpy 50 cm with graphic - Turtle,684.0,581.4,flat_uplift,36007.92,36007.92,2304.33,2304.33,2304.33,2304.33,published,True,4,live=sea-LCL,False
V3-11A-001,3D,V-mobiliář,Humpy-bumpy seater 40 - without graphics - standard colours,484.0,411.4,flat_uplift,28664.2,28664.2,1834.37,1834.37,1834.37,1834.37,published,True,4,live=sea-LCL,False
