handle,item_code,name,dimension,product_group,unit,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,retail_sgd,freight_thb,duty_thb,vat_thb
4soft-f1-01a-00,F1-01A-00,Hopscotch Big-boy - standard colours,2D,F-hopscotch,each,477.0,405.45,0.0,flat_uplift,28249.63,24937.36,0.8,floored,50378.51,1415.9,1216.35,1807.84,5492.9838915,2118.72,1631.42
4soft-f1-01a-20,F1-01A-20,Hopscotch Big-boy 3,2D,F-hopscotch,each,477.0,405.45,0.0,flat_uplift,28249.63,24937.36,0.8,floored,50378.51,1415.9,1216.35,1807.84,5492.9838915,2118.72,1631.42
4soft-f1-01a-21,F1-01A-21,Hopscotch Big-boy 2,2D,F-hopscotch,each,477.0,405.45,0.0,flat_uplift,28249.63,24937.36,0.8,floored,50378.51,1415.9,1216.35,1807.84,5492.9838915,2118.72,1631.42
4soft-f1-01a-22,F1-01A-22,Hopscotch Big-boy 1,2D,F-hopscotch,each,524.0,445.4,0.0061,dims_scaled,41207.01,41207.01,1.3901,,73485.83,2065.33,1774.26,2637.04,137.52,1755.06,1351.39
4soft-f1-01a-50uv,F1-01A-50UV,Hopscotch Big-boy 5 - UV colours,2D,F-hopscotch,each,547.0,464.95,0.0,flat_uplift,32395.28,28596.94,0.8,floored,57771.58,1623.68,1394.85,2073.14,6299.082156500001,2429.65,1870.83
4soft-f1-01a-70uv,F1-01A-70UV,Hopscotch Big-boy 4,2D,F-hopscotch,each,524.0,445.4,0.0,flat_uplift,31033.14,27394.5,0.8,floored,55342.43,1555.41,1336.2,1985.97,6034.221298,2327.49,1792.16
4soft-f1-02a-00,F1-02A-00,Hopscotch squares 1-10 - standard colours,2D,F-hopscotch,each,348.0,295.8,0.0,flat_uplift,20609.79,18193.3,0.8,floored,36754.13,1032.98,887.4,1318.92,4007.459946000001,1545.73,1190.22
4soft-f1-02a-03,F1-02A-03,Hopscotch squares 1-10 - earth yellow,2D,F-hopscotch,each,348.0,295.8,0.0028,dims_scaled,34235.58,34235.58,1.99,,61053.45,1715.92,1474.09,2190.91,63.13,1162.75,895.32
4soft-f1-02a-09,F1-02A-09,Hopscotch squares 1-10 - rose,2D,F-hopscotch,each,348.0,295.8,0.0,flat_uplift,20609.79,18193.3,0.8,floored,36754.13,1032.98,887.4,1318.92,4007.459946000001,1545.73,1190.22
4soft-f1-02a-20,F1-02A-20,Hopscotch Squares 1-10 - different colours,2D,F-hopscotch,each,385.0,327.25,0.0,flat_uplift,22801.07,20127.64,0.8,floored,40661.91,1142.81,981.75,1459.15,4433.540457500001,1710.08,1316.76
4soft-f1-02a-50uv,F1-02A-50UV,Hopscotch squares 1-10 - UV colours,2D,F-hopscotch,each,414.0,351.9,0.0,flat_uplift,24518.55,21643.75,0.8,floored,43724.75,1228.89,1055.7,1569.06,4767.495453000001,1838.89,1415.95
4soft-f1-02a-53uv,F1-02A-53UV,Hopscotch squares 1-10 - UV may green,2D,F-hopscotch,each,414.0,351.9,0.0,flat_uplift,24518.55,21643.75,0.8,floored,43724.75,1228.89,1055.7,1569.06,4767.495453000001,1838.89,1415.95
4soft-f1-02a-57uv,F1-02A-57UV,Hopscotch squares 1-10 - UV rainbow blue,2D,F-hopscotch,each,414.0,351.9,0.0,flat_uplift,24518.55,21643.75,0.8,floored,43724.75,1228.89,1055.7,1569.06,4767.495453000001,1838.89,1415.95
4soft-f1-02b-00,F1-02B-00,Hopscotch squares Roman numbers I-X - stand.colours,2D,F-hopscotch,each,348.0,295.8,0.0,flat_uplift,20609.79,18193.3,0.8,floored,36754.13,1032.98,887.4,1318.92,4007.459946000001,1545.73,1190.22
4soft-f1-02b-03,F1-02B-03,Hopscotch squares Roman numbers I-X - earth yellow,2D,F-hopscotch,each,348.0,295.8,0.0,flat_uplift,20609.79,18193.3,0.8,floored,36754.13,1032.98,887.4,1318.92,4007.459946000001,1545.73,1190.22
4soft-f1-02b-50uv,F1-02B-50UV,Hopscotch squares Roman numbers I-X - UV colours,2D,F-hopscotch,each,414.0,351.9,0.0,flat_uplift,24518.55,21643.75,0.8,floored,43724.75,1228.89,1055.7,1569.06,4767.495453000001,1838.89,1415.95
4soft-f1-02b-53uv,F1-02B-53UV,Hopscotch squares Roman numbers I-X - may green,2D,F-hopscotch,each,414.0,351.9,0.0,flat_uplift,24518.55,21643.75,0.8,floored,43724.75,1228.89,1055.7,1569.06,4767.495453000001,1838.89,1415.95
4soft-f1-03a-00,F1-03A-00,Hopscotch Small-boy 1 - standard colours,2D,F-hopscotch,each,341.0,289.85,0.0032,dims_scaled,33972.4,33972.4,2.028,,60584.11,1702.73,1462.76,2174.06,72.14,1140.39,878.1
4soft-f1-03a-20,F1-03A-20,Hopscotch Small-boy 2,2D,F-hopscotch,each,357.0,303.45,0.0,flat_uplift,21142.81,18663.81,0.8,floored,37704.68,1059.7,910.35,1353.03,4111.101151500001,1585.71,1221.0
4soft-f1-03a-21,F1-03A-21,Hopscotch Small-boy 3,2D,F-hopscotch,each,357.0,303.45,0.0,flat_uplift,21142.81,18663.81,0.8,floored,37704.68,1059.7,910.35,1353.03,4111.101151500001,1585.71,1221.0
4soft-f1-03a-22,F1-03A-22,Hopscotch Small-boy 4,2D,F-hopscotch,each,357.0,303.45,0.0,flat_uplift,21142.81,18663.81,0.8,floored,37704.68,1059.7,910.35,1353.03,4111.101151500001,1585.71,1221.0
4soft-f1-03a-50uv,F1-03A-50UV,Hopscotch Small-boy 5 - UV colours,2D,F-hopscotch,each,391.0,332.35,0.0,flat_uplift,23156.41,20441.31,0.8,floored,41295.6,1160.62,997.05,1481.89,4502.634594500001,1736.73,1337.28
4soft-f1-03b-20,F1-03B-20,Hopscotch - FRANCE,2D,F-hopscotch,each,440.0,374.0,0.0,flat_uplift,26058.36,23003.02,0.8,floored,46470.74,1306.07,1122.0,1667.6,5066.90338,1954.38,1504.87
4soft-f1-03c-50uv,F1-03C-50UV,Hopscotch Small-boy - Roman numbers (I-VIII) - UV colours,2D,F-hopscotch,each,391.0,332.35,0.0,flat_uplift,23156.41,20441.31,0.8,floored,41295.6,1160.62,997.05,1481.89,4502.634594500001,1736.73,1337.28
4soft-f1-04a-00,F1-04A-00,Hopscotch Small-girl 1 - different colours,2D,F-hopscotch,each,398.0,338.3,0.0032,dims_scaled,36201.83,36201.83,1.7646,,64559.93,1814.47,1558.75,2316.74,72.14,1329.81,1023.95
4soft-f1-04a-20,F1-04A-20,Hopscotch Small-girl 2,2D,F-hopscotch,each,398.0,338.3,0.0,flat_uplift,23570.97,20807.27,0.8,floored,42034.9,1181.4,1014.9,1508.42,4583.244420999999,1767.82,1361.22
4soft-f1-04a-21,F1-04A-21,Hopscotch Small-girl 3,2D,F-hopscotch,each,398.0,338.3,0.0,flat_uplift,23570.97,20807.27,0.8,floored,42034.9,1181.4,1014.9,1508.42,4583.244420999999,1767.82,1361.22
4soft-f1-04a-22,F1-04A-22,Hopscotch Small-girl 4,2D,F-hopscotch,each,398.0,338.3,0.0,flat_uplift,23570.97,20807.27,0.8,floored,42034.9,1181.4,1014.9,1508.42,4583.244420999999,1767.82,1361.22
4soft-f1-04a-50uv,F1-04A-50UV,Hopscotch Small-girl 5 - UV colours,2D,F-hopscotch,each,429.0,364.65,0.0,flat_uplift,25406.9,22427.95,0.8,floored,45308.97,1273.42,1093.95,1625.91,4940.2307955000015,1905.52,1467.25
4soft-f1-04b-50uv,F1-04B-50UV,Hopscotch Small-girl - Roman numbers (I-VIII) - UV colours,2D,F-hopscotch,each,403.0,342.55,0.0,flat_uplift,23867.09,21068.67,0.8,floored,42562.98,1196.24,1027.65,1527.37,4640.822868500001,1790.03,1378.32
4soft-f1-05a-20,F1-05A-20,Hopscotch - Different shapes (1-10),2D,F-hopscotch,each,397.0,337.45,0.0026,dims_scaled,36146.8,36146.8,1.7673,,64461.79,1811.71,1556.38,2313.21,58.62,1325.13,1020.35
4soft-f1-05b-20,F1-05B-20,Hopscotch - Different shapes Roman numbers (I-X),2D,F-hopscotch,each,397.0,337.45,0.0,flat_uplift,23511.75,20754.99,0.8,floored,41929.29,1178.43,1012.35,1504.63,4571.728731500001,1763.38,1357.8
4soft-f2-01a-53uv,F2-01A-53UV,Hopscotch Alian,2D,F-hopscotch,each,380.0,323.0,0.0032,dims_scaled,35497.81,35497.81,1.8392,,63304.43,1779.18,1528.44,2271.68,72.14,1269.99,977.89
4soft-f2-02a-58uv,F2-02A-58UV,Hopscotch astronaut - A - UV light grey,2D,F-hopscotch,each,584.0,496.4,0.0057,dims_scaled,43543.18,43543.18,1.2661,,77652.0,2182.43,1874.85,2786.55,128.51,1953.54,1504.23
4soft-f2-02b-57uv,F2-02B-57UV,Hopscotch astronaut - B - UV rainbow blue,2D,F-hopscotch,each,584.0,496.4,0.0,flat_uplift,34586.55,30531.27,0.8,floored,61679.35,1733.51,1489.2,2213.37,6725.162668000001,2593.99,1997.37
4soft-f2-02c-59uv,F2-02C-59UV,Hopscotch astronaut - C - UV orange,2D,F-hopscotch,each,584.0,496.4,0.0,flat_uplift,34586.55,30531.27,0.8,floored,61679.35,1733.51,1489.2,2213.37,6725.162668000001,2593.99,1997.37
4soft-f2-03a-20,F2-03A-20,Hopscotch Space rocket,2D,F-hopscotch,each,523.0,444.55,0.0071,dims_scaled,41194.44,41194.44,1.3939,,73463.42,2064.7,1773.72,2636.24,160.07,1753.99,1350.57
4soft-f2-04a-20,F2-04A-20,Hopscotch Spaceship (1-5),2D,F-hopscotch,each,502.0,426.7,0.0031,dims_scaled,40266.93,40266.93,1.4379,,71809.36,2018.22,1733.78,2576.88,69.89,1675.18,1289.89
4soft-f2-05a-70uv,F2-05A-70UV,Hopscotch rocket,2D,F-hopscotch,each,918.0,780.3,0.0111,dims_scaled,56750.16,56750.16,0.8789,,101204.45,2844.37,2443.5,3631.73,250.25,3075.63,2368.23
4soft-f3-01a-00,F3-01A-00,Hopscotch Castle - A - with letters - different colours,2D,F-hopscotch,each,2368.0,2012.8,0.0,flat_uplift,123798.06,123798.06,0.589,,220773.21,6204.88,5330.4,7922.46,27269.152736000004,10518.1,8098.94
4soft-f3-01a-20,F3-01A-20,Hopscotch Castle - B - brown,2D,F-hopscotch,each,1778.0,1511.3,0.0216,dims_scaled,93599.52,90665.86,0.6,floored,166919.14,4691.3,4030.13,5989.9,486.97,5957.17,4587.02
4soft-f3-01a-70uv,F3-01A-70UV,Hopscotch Castle - C - with letters - UV light grey,2D,F-hopscotch,each,2368.0,2012.8,0.0,flat_uplift,123798.06,123798.06,0.589,,220773.21,6204.88,5330.4,7922.46,27269.152736000004,10518.1,8098.94
4soft-f3-01b-20,F3-01B-20,Hopscotch Palace - A,2D,F-hopscotch,each,1827.0,1552.95,0.0,flat_uplift,96179.04,95514.8,0.6,floored,171519.29,4820.58,4141.2,6154.98,21039.164716500003,8115.11,6248.63
4soft-f3-01c-20,F3-01C-20,Hopscotch Palace - B - with letters,2D,F-hopscotch,each,2010.0,1708.5,0.0,flat_uplift,105812.74,105081.97,0.6,floored,188699.39,5303.43,4556.0,6771.49,23146.535895000008,8927.95,6874.52
4soft-f3-02a-65uv,F3-02A-65UV,Hopscotch Tower - UV light grey,2D,F-hopscotch,each,506.0,430.1,0.0032,dims_scaled,40426.02,40426.02,1.4282,,72093.07,2026.19,1740.63,2587.06,72.14,1688.7,1300.3
4soft-f3-02b-20,F3-02B-20,Hopscotch Tower with numbers 1-6 - brown,2D,F-hopscotch,each,496.0,421.6,0.0,flat_uplift,29374.88,25930.68,0.8,floored,52385.2,1472.3,1264.8,1879.85,5711.781992000002,2203.12,1696.4
4soft-f3-02c-20,F3-02C-20,Hopscotch Tower with Roman numbers 1-6,2D,F-hopscotch,each,496.0,421.6,0.0,flat_uplift,29374.88,25930.68,0.8,floored,52385.2,1472.3,1264.8,1879.85,5711.781992000002,2203.12,1696.4
4soft-f3-03a-59uv,F3-03A-59UV,"Hopscotch Dragon - A,  UV orange",2D,F-hopscotch,each,1161.0,986.85,0.018,dims_scaled,66437.69,66437.69,0.7392,,118480.55,3329.92,2860.62,4251.68,405.81,3898.7,3002.0
4soft-f3-03b-53uv,F3-03B-53UV,"Hopscotch Dragon - B, UV may green",2D,F-hopscotch,each,1277.0,1085.45,0.0,flat_uplift,67225.31,66761.03,0.6,floored,119885.14,3369.4,2894.53,4302.08,14705.535491500006,5672.14,4367.54
4soft-f3-04a-20,F3-04A-20,Hopscotch Fairy,2D,F-hopscotch,each,472.0,401.2,0.0086,dims_scaled,39239.49,39239.49,1.5267,,69977.09,1966.72,1689.54,2511.13,193.89,1587.89,1222.68
4soft-f3-05a-20,F3-05A-20,Hopscotch Princess,2D,F-hopscotch,each,437.0,371.45,0.0067,dims_scaled,37820.11,37820.11,1.6304,,67445.86,1895.58,1628.43,2420.3,151.05,1467.3,1129.82
4soft-f3-06a-20,F3-06A-20,Hopscotch knight - A,2D,F-hopscotch,each,437.0,371.45,0.0072,dims_scaled,37833.37,37833.37,1.6313,,67469.51,1896.24,1629.0,2421.15,162.32,1468.43,1130.69
4soft-f3-06b-20,F3-06B-20,Hopscotch Knight - B - with helmet (numbers 1-8),2D,F-hopscotch,each,466.0,396.1,0.0,flat_uplift,27598.17,24362.28,0.8,floored,49216.74,1383.25,1188.3,1766.14,5366.311307000002,2069.86,1593.79
4soft-f3-07a-20,F3-07A-20,"Waterman, numbers 1-5",2D,F-hopscotch,each,467.0,396.95,0.0042,dims_scaled,38927.16,38927.16,1.5335,,69420.1,1951.07,1676.09,2491.14,94.69,1561.36,1202.24
4soft-f4-01a-20,F4-01A-20,Hopscotch Fireman 1 - with numbers 1-8,2D,F-hopscotch,each,448.0,380.8,0.0028,dims_scaled,38146.87,38146.87,1.588,,68028.58,1911.96,1642.5,2441.21,63.13,1495.06,1151.2
4soft-f4-01b-20,F4-01B-20,Hopscotch Fireman 2 - with numbers 1-7,2D,F-hopscotch,each,466.0,396.1,0.0,flat_uplift,27598.17,24362.28,0.8,floored,49216.74,1383.25,1188.3,1766.14,5366.311307000002,2069.86,1593.79
4soft-f4-01c-20,F4-01C-20,Hopscotch Fireman 3 - with numbers 1-9,2D,F-hopscotch,each,479.0,407.15,0.0,flat_uplift,28368.08,25041.93,0.8,floored,50589.74,1421.83,1221.45,1815.42,5516.015270500002,2127.61,1638.26
4soft-f4-02a-20,F4-02A-20,Hopscotch Diver,2D,F-hopscotch,each,435.0,369.75,0.0038,dims_scaled,37664.93,37664.93,1.6316,,67169.13,1887.8,1621.75,2410.37,85.67,1454.12,1119.67
4soft-f4-03a-20,F4-03A-20,Hopscotch Policeman (1-8),2D,F-hopscotch,each,448.0,380.8,0.0032,dims_scaled,38157.47,38157.47,1.5887,,68047.49,1912.49,1642.95,2441.89,72.14,1495.96,1151.89
4soft-f4-03b-20,F4-03B-20,Hopscotch Policewoman (1-8),2D,F-hopscotch,each,405.0,344.25,0.0,flat_uplift,23985.54,21173.24,0.8,floored,42774.21,1202.18,1032.75,1534.95,4663.8542474999995,1798.92,1385.17
4soft-f4-04a-20,F4-04A-20,Hopscotch Railway dispatcher - GO (1-8),2D,F-hopscotch,each,448.0,380.8,0.0032,dims_scaled,38157.47,38157.47,1.5887,,68047.49,1912.49,1642.95,2441.89,72.14,1495.96,1151.89
4soft-f4-04b-20,F4-04B-20,Hopscotch Railway dispatcher - STOP (1-6),2D,F-hopscotch,each,483.0,410.55,0.0,flat_uplift,28604.97,25251.04,0.8,floored,51012.2,1433.71,1231.65,1830.58,5562.0780285,2145.37,1651.94
4soft-f5-01a-06,F5-01A-06,Bubbles 30 cm with numbers 1-10 - capri blue,2D,F-hopscotch,each,335.0,284.75,0.0,flat_uplift,19839.89,17513.66,0.8,floored,35381.14,994.39,854.25,1269.65,3857.7559825000008,1487.99,1145.75
4soft-f5-01a-56uv,F5-01A-56UV,Bubbles 30 cm with numbers 1-10 - UV teal,2D,F-hopscotch,each,372.0,316.2,0.0,flat_uplift,22031.16,19448.01,0.8,floored,39288.9,1104.22,948.6,1409.88,4283.836494000001,1652.34,1272.3
4soft-f5-02a-53uv,F5-02A-53UV,Snake-2 - with numbers 1-10,2D,F-hopscotch,each,646.0,549.1,0.0117,dims_scaled,46127.39,46127.39,1.1702,,82260.51,2311.95,1986.12,2951.92,263.78,2173.1,1673.29
4soft-f5-03a-00,F5-03A-00,Jump leaflets with numbers 1-8 - different colours,2D,F-hopscotch,each,713.0,606.05,0.0,flat_uplift,37534.57,37275.34,0.6,floored,66936.65,1881.27,1616.13,2402.02,8210.686613500002,3166.98,2438.57
4soft-f5-03a-20,F5-03A-20,Jump leaflets with numbers 1-8,2D,F-hopscotch,each,713.0,606.05,0.0082,dims_scaled,48655.08,48655.08,1.074,,86768.23,2438.64,2094.95,3113.68,184.87,2387.86,1838.65
4soft-f5-03b-00,F5-03B-00,Jump leaflets with numbers 1-10 - different colours,2D,F-hopscotch,each,840.0,714.0,0.0,flat_uplift,44220.25,43914.84,0.6,floored,78859.45,2216.36,1904.0,2829.88,9673.179180000003,3731.08,2872.93
4soft-f5-03b-20,F5-03B-20,Jump leaflets with numbers 1-10,2D,F-hopscotch,each,840.0,714.0,0.0,flat_uplift,44220.25,43914.84,0.6,floored,78859.45,2216.36,1904.0,2829.88,9673.179180000003,3731.08,2872.93
4soft-f5-04a-20,F5-04A-20,Jump_side to side with footprints,2D,F-hopscotch,each,409.0,347.65,0.007,dims_scaled,36732.9,36732.9,1.7297,,65507.01,1841.09,1581.62,2350.72,157.81,1374.93,1058.69
4soft-f5-05a-20,F5-05A-20,Jump_side to side with numbers,2D,F-hopscotch,each,523.0,444.55,0.0036,dims_scaled,41101.56,41101.56,1.3886,,73297.78,2060.05,1769.72,2630.29,81.16,1746.1,1344.49
4soft-f5-05c-20,F5-05C-20,Jump_side to side,2D,F-hopscotch,each,435.0,369.75,0.0,flat_uplift,25762.24,22741.62,0.8,floored,45942.66,1291.23,1109.25,1648.65,5009.3249325000015,1932.17,1487.77
4soft-f5-06a-20,F5-06A-20,Sunflower - hopscotch (1-10),2D,F-hopscotch,each,1107.0,940.95,0.0252,dims_scaled,64516.65,64516.65,0.7713,,115054.69,3233.64,2777.91,4128.74,568.13,3735.48,2876.32
4soft-f6-01a-03,F6-01A-03,"Caterpillar Small with letters A-J, earth yellow, rose - 1",2D,F-hopscotch,each,426.0,362.1,0.006,dims_scaled,37371.3,37371.3,1.6663,,66645.49,1873.08,1609.1,2391.58,135.27,1429.17,1100.46
4soft-f6-01a-53uv,F6-01A-53UV,"Caterpillar Small with letters A-J, UV may green, earth yellow - 2",2D,F-hopscotch,each,478.0,406.3,0.0,flat_uplift,28308.85,24989.64,0.8,floored,50484.12,1418.87,1218.9,1811.62,5504.499581000002,2123.16,1634.84
4soft-f6-01b-20,F6-01B-20,Caterpillar Small with numbers  1-10 - earth yellow,2D,F-hopscotch,each,426.0,362.1,0.0,flat_uplift,25229.23,22271.1,0.8,floored,44992.13,1264.51,1086.3,1614.54,4905.683727,1892.19,1456.99
4soft-f6-01b-53uv,F6-01B-53UV,Caterpillar Small with numbers  1-10 - UV may green,2D,F-hopscotch,each,478.0,406.3,0.0,flat_uplift,28308.85,24989.64,0.8,floored,50484.12,1418.87,1218.9,1811.62,5504.499581000002,2123.16,1634.84
4soft-f6-01b-57uv,F6-01B-57UV,Caterpillar Small with numbers  1-10 - UV rainbow blue,2D,F-hopscotch,each,478.0,406.3,0.0,flat_uplift,28308.85,24989.64,0.8,floored,50484.12,1418.87,1218.9,1811.62,5504.499581000002,2123.16,1634.84
4soft-f6-01c-20,F6-01C-20,Caterpillar Big with alphabet A-Z - earth yellow,2D,F-hopscotch,each,943.0,801.55,0.0,flat_uplift,49642.49,49299.65,0.6,floored,88529.11,2488.13,2137.47,3176.87,10859.2951985,4188.59,3225.21
4soft-f6-01c-53uv,F6-01C-53UV,Caterpillar Big with alphabet A-Z - UV may green,2D,F-hopscotch,each,1093.0,929.05,0.0,flat_uplift,57538.97,57141.58,0.6,floored,102611.16,2883.91,2477.47,3682.21,12586.648623499997,4854.85,3738.23
4soft-f6-02a-53uv,F6-02A-53UV,Hopscotch - Crocodile (1-10) - UV may green,2D,F-hopscotch,each,602.0,511.7,0.0096,dims_scaled,44350.69,44350.69,1.2391,,79092.06,2222.9,1909.62,2838.22,216.43,2022.15,1557.05
4soft-f6-02b-53uv,F6-02B-53UV,Hopscotch - Crocodile Roman numbers (1-10) - UV may green,2D,F-hopscotch,each,602.0,511.7,0.0,flat_uplift,31691.18,31472.31,0.6,floored,56515.94,1588.39,1364.53,2028.08,6932.445079000001,2673.94,2058.94
4soft-f6-02c-53uv,F6-02C-53UV,Hopscotch - Crocodile small (1-5) - UV may green,2D,F-hopscotch,each,464.0,394.4,0.0,flat_uplift,27479.73,24257.72,0.8,floored,49005.52,1377.31,1183.2,1758.57,5343.279928000002,2060.98,1586.95
4soft-f7-01a-20,F7-01A-20,Lighthouse with numbers - BIG,2D,F-hopscotch,each,484.0,411.4,0.006,dims_scaled,39639.85,39639.85,1.4892,,70691.07,1986.79,1706.78,2536.75,135.27,1621.91,1248.87
4soft-f7-01a-21,F7-01A-21,Lighthouse with numbers - BIG,2D,F-hopscotch,each,484.0,411.4,0.0,flat_uplift,28664.2,25303.32,0.8,floored,51117.82,1436.68,1234.2,1834.37,5573.593718,2149.81,1655.36
4soft-f7-01b-20,F7-01B-20,Lighthouse with numbers - SMALL,2D,F-hopscotch,each,385.0,327.25,0.0,flat_uplift,22801.07,20127.64,0.8,floored,40661.91,1142.81,981.75,1459.15,4433.540457500001,1710.08,1316.76
4soft-f7-02a-20,F7-02A-20,Jump pointed Tower (1-9),2D,F-hopscotch,each,437.0,371.45,0.0024,dims_scaled,37706.01,37706.01,1.6225,,67242.38,1889.86,1623.52,2413.0,54.11,1457.61,1122.36
4soft-f8-01a-20,F8-01A-20,Hopscotch square with multiplication table,2D,F-hopscotch,each,1001.0,850.85,0.0,flat_uplift,52695.8,52331.87,0.6,floored,93974.18,2641.16,2268.93,3372.27,11527.205189500004,4446.21,3423.58
4soft-g1-01a-20,G1-01A-20,Tractor with trailer (set of 12 pcs),2D,G-transport,set,696.0,591.6,0.0092,dims_scaled,48016.68,48016.68,1.0968,,85629.75,2406.64,2067.46,3072.83,207.41,2333.62,1796.89
4soft-g1-02a-20,G1-02A-20,Locomotive and wagon (set of 10 pcs),2D,G-transport,set,484.0,411.4,0.0059,dims_scaled,39637.2,39637.2,1.4891,,70686.34,1986.65,1706.67,2536.58,133.02,1621.68,1248.7
4soft-g1-03a-55uv,G1-03A-55UV,Ambulance,2D,G-transport,each,383.0,325.55,0.0,flat_uplift,22682.62,20023.08,0.8,floored,40450.67,1136.87,976.65,1451.57,4410.509078499999,1701.2,1309.92
4soft-g1-04a-09,G1-04A-09,Fire truck,2D,G-transport,each,361.0,306.85,0.0,flat_uplift,21379.7,18872.94,0.8,floored,38127.13,1071.57,920.55,1368.19,4157.163909500001,1603.48,1234.68
4soft-g1-05a-06,G1-05A-06,Police car,2D,G-transport,each,361.0,306.85,0.0,flat_uplift,21379.7,18872.94,0.8,floored,38127.13,1071.57,920.55,1368.19,4157.163909500001,1603.48,1234.68
4soft-g2-01a-07,G2-01A-07,Lights SMALL - black,2D,G-transport,each,98.0,83.3,0.0004,dims_scaled,11285.38,24393.68,2.5,capped,20125.59,565.63,485.92,722.21,9.02,326.57,251.46
4soft-g2-01a-58uv,G2-01A-58UV,Lights SMALL - UV light grey,2D,G-transport,each,107.0,90.95,0.0,flat_uplift,6336.92,5593.92,0.8,floored,11300.84,317.61,272.85,405.53,1232.1787765000004,475.27,365.96
4soft-g2-01b-07,G2-01B-07,Lights BIG,2D,G-transport,each,133.0,113.05,0.0,flat_uplift,7876.73,6953.18,0.8,floored,14046.84,394.79,339.15,504.07,1531.5867035,590.75,454.88
4soft-g2-01b-58uv,G2-01B-58UV,Lights BIG - UV light grey,2D,G-transport,each,146.0,124.1,0.0,flat_uplift,8646.64,7632.82,0.8,floored,15419.84,433.38,372.3,553.34,1681.2906670000002,648.5,499.34
4soft-g2-02a-09,G2-02A-09,Stop signal,2D,G-transport,each,187.0,158.95,0.0012,dims_scaled,21534.34,27895.95,2.5,capped,38402.91,1079.32,927.21,1378.09,27.05,624.12,480.58
4soft-g2-03a-02,G2-03A-02,Turn left triangle signal - 100 cm,2D,G-transport,each,181.0,153.85,0.0013,dims_scaled,20843.4,27663.93,2.5,capped,37170.73,1044.69,897.46,1333.87,29.31,604.41,465.4
4soft-g2-03b-02,G2-03B-02,Turn right triangle signal - 100 cm,2D,G-transport,each,181.0,153.85,0.0,flat_uplift,10719.46,9462.61,0.8,floored,19116.37,537.27,461.55,685.99,2084.3397995000005,803.96,619.05
4soft-g2-04a-02,G2-04A-02,Danger animals triangle signal,2D,G-transport,each,181.0,153.85,0.0013,dims_scaled,20843.4,27663.93,2.5,capped,37170.73,1044.69,897.46,1333.87,29.31,604.41,465.4
4soft-g2-05a-57uv,G2-05A-57UV,Petrol station announcement signal - 100 cm,2D,G-transport,each,287.0,243.95,0.0015,dims_scaled,31815.2,31815.2,2.3692,,56737.11,1594.61,1369.87,2036.01,33.82,957.11,736.98
4soft-g2-06a-57uv,G2-06A-57UV,Cafeteria announcement signal - 100 cm,2D,G-transport,each,287.0,243.95,0.0015,dims_scaled,31815.2,31815.2,2.3692,,56737.11,1594.61,1369.87,2036.01,33.82,957.11,736.98
4soft-g2-07a-57uv,G2-07A-57UV,Picnic area announcement signal - 100 cm,2D,G-transport,each,287.0,243.95,0.0015,dims_scaled,31815.2,31815.2,2.3692,,56737.11,1594.61,1369.87,2036.01,33.82,957.11,736.98
4soft-g2-08a-02,G2-08A-02,Petrol station (set of 2 pcs),2D,G-transport,set,101.0,85.85,0.0007,dims_scaled,11630.85,24518.97,2.5,capped,20741.68,582.95,500.79,744.32,15.78,337.21,259.65
4soft-g2-09a-00,G2-09A-00,Zebra lines - one line - standard colours,2D,G-transport,each,31.0,26.35,0.0,flat_uplift,1835.93,1620.66,0.8,floored,3274.08,92.02,79.05,117.49,356.9863745000001,137.69,106.02
4soft-g2-09a-02,G2-09A-02,Zebra lines - one line - beige,2D,G-transport,each,31.0,26.35,0.0002,dims_scaled,3569.86,21767.81,2.5,capped,6366.25,178.92,153.71,228.45,4.51,103.47,79.67
4soft-g2-09a-10,G2-09A-10,Zebra lines - one line - brown,2D,G-transport,each,31.0,26.35,0.0,flat_uplift,1835.93,1620.66,0.8,floored,3274.08,92.02,79.05,117.49,356.9863745000001,137.69,106.02
4soft-g2-09a-50uv,G2-09A-50UV,Zebra lines - one line - UV colours,2D,G-transport,each,37.0,31.45,0.0,flat_uplift,2191.27,1934.35,0.8,floored,3907.76,109.83,94.35,140.23,426.08051150000006,164.35,126.55
4soft-g2-09a-52uv,G2-09A-52UV,Zebra lines - one line - yellow,2D,G-transport,each,37.0,31.45,0.0,flat_uplift,2191.27,1934.35,0.8,floored,3907.76,109.83,94.35,140.23,426.08051150000006,164.35,126.55
4soft-g2-09a-55uv,G2-09A-55UV,Zebra lines - one line - UV pearl,2D,G-transport,each,37.0,31.45,0.0,flat_uplift,2191.27,1934.35,0.8,floored,3907.76,109.83,94.35,140.23,426.08051150000006,164.35,126.55
4soft-g2-09a-65uv,G2-09A-65UV,Zebra lines - one line - UV middle grey,2D,G-transport,each,37.0,31.45,0.0,flat_uplift,2191.27,1934.35,0.8,floored,3907.76,109.83,94.35,140.23,426.08051150000006,164.35,126.55
4soft-g2-10a-00,G2-10A-00,Dashes (1 pc) - standard colours,2D,G-transport,each,21.0,17.85,0.0,flat_uplift,1243.69,1097.87,0.8,floored,2217.91,62.33,53.55,79.59,241.82947950000005,93.28,71.82
