code,name,list_eur,section,dimension,product_group,unit
A1-01J-62UV,Circle 100 cm - UV reseda green,167.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-01K-00,Circle 120 cm - standard colours,192.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-01K-03,Circle 120 cm - earth yellow,192.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-01K-50UV,Circle 120 cm - UV colours,256.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-01K-52UV,Circle 120 cm - UV yellow,256.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-01K-59UV,Circle 120 cm - UV orange,256.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02A-01,Number 1 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02A-03,Number 1 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02A-53UV,Number 1 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02B-01,Number 2 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02B-03,Number 2 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02B-05,Number 2 (beige) in circle 30 cm - brown,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02B-53UV,Number 2 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02C-01,Number 3 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02C-03,Number 3 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02C-53UV,Number 3 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02D-01,Number 4 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02D-03,Number 4 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02D-05,Number 4 (beige) in circle 30 cm - brown,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02D-53UV,Number 4 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02E-01,Number 5 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02E-03,Number 5 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02E-53UV,Number 5 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02F-01,Number 6 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02F-03,Number 6 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02F-53UV,Number 6 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02G-01,Number 7 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02G-03,Number 7 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02G-53UV,Number 7 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02H-01,Number 8 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02H-03,Number 8 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02H-53UV,Number 8 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02I-01,Number 9 (beige) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02I-03,Number 9 (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02I-53UV,Number 9 (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02J-57UV,Number 0 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02K-04,Number 1 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02K-53UV,Number 1 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02K-57UV,Number 1 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02L-04,Number 2 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02L-53UV,Number 2 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02L-57UV,Number 2 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02M-04,Number 3 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02M-53UV,Number 3 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02M-57UV,Number 3 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02N-04,Number 4 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02N-53UV,Number 4 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02N-57UV,Number 4 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02O-04,Number 5 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02O-53UV,Number 5 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02O-57UV,Number 5 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02P-04,Number 6 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02P-53UV,Number 6 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02P-57UV,Number 6 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02Q-04,Number 7 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02Q-53UV,Number 7 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02Q-57UV,Number 7 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02R-04,Number 8 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02R-53UV,Number 8 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02R-57UV,Number 8 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02S-04,Number 9 (beige) in circle 30 cm - signal green,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02S-53UV,Number 9 (beige) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02S-57UV,Number 9 (beige) in circle 30 cm - UV rainbow blue,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02Z-00,Number (standard colours) in circle 30 cm (1 pc) - standard colours,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-02Z-50UV,Number in circle 30 cm - UV colours,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03A-04,Number 1 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03A-09,Number 1 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03A-53UV,Number 1 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03A-56UV,Number 1 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03A-57UV,Number 1 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03B-04,Number 2 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03B-09,Number 2 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03B-53UV,Number 2 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03B-56UV,Number 2 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03B-57UV,Number 2 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03C-04,Number 3 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03C-09,Number 3 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03C-53UV,Number 3 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03C-56UV,Number 3 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03C-57UV,Number 3 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03D-04,Number 4 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03D-09,Number 4 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03D-53UV,Number 4 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03D-56UV,Number 4 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03D-57UV,Number 4 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03E-04,Number 5 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03E-09,Number 5 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03E-53UV,Number 5 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03E-56UV,Number 5 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03E-57UV,Number 5 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03F-04,Number 6 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03F-09,Number 6 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03F-53UV,Number 6 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03F-56UV,Number 6 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03F-57UV,Number 6 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03G-04,Number 7 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03G-09,Number 7 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03G-53UV,Number 7 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03G-56UV,Number 7 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03G-57UV,Number 7 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03H-04,Number 8 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03H-09,Number 8 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03H-53UV,Number 8 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03H-56UV,Number 8 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03H-57UV,Number 8 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03I-04,Number 9 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03I-09,Number 9 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03I-53UV,Number 9 (black) in circle 50 cm - UV may green,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03I-56UV,Number 9 (capri) in circle 50 cm - UV teal,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03I-57UV,Number 9 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03J-57UV,Number 0 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03K-04,Number 10 (beige) in circle 50 cm - signal green,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03L-09,Number 11 (beige) in circle 50 cm - rose,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03M-57UV,Number 12 (beige) in circle 50 cm - UV rainbow blue,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03Z-00,Number 0-9 (standard colours) in circle 50 cm (1 pc) - standard colours,59.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-03Z-50UV,Number 0-9 in circle 50 cm - UV colours,71.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04A-03,Letter A (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04A-09,Letter A (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04A-52UV,Letter A (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04A-53UV,Letter A (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04A-56UV,Letter A (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04A-59UV,Letter A (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04B-03,Letter B (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04B-09,Letter B (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04B-52UV,Letter B (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04B-53UV,Letter B (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04B-56UV,Letter B (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04B-59UV,Letter B (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04C-03,Letter C (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04C-09,Letter C (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04C-52UV,Letter C (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04C-53UV,Letter C (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04C-56UV,Letter C (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04C-59UV,Letter C (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04D-03,Letter D (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04D-09,Letter D (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04D-52UV,Letter D (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04D-53UV,Letter D (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04D-56UV,Letter D (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04D-59UV,Letter D (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04E-03,Letter E (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04E-09,Letter E (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04E-52UV,Letter E (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04E-53UV,Letter E (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04E-56UV,Letter E (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04E-59UV,Letter E (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04F-03,Letter F (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04F-09,Letter F (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04F-52UV,Letter F (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04F-53UV,Letter F (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04F-56UV,Letter F (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04F-59UV,Letter F (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04G-03,Letter G (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04G-09,Letter G (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04G-52UV,Letter G (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04G-53UV,Letter G (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04G-56UV,Letter G (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04G-59UV,Letter G (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04H-03,Letter H (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04H-09,Letter H (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04H-52UV,Letter H (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04H-53UV,Letter H (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04H-56UV,Letter H (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04H-59UV,Letter H (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04I-03,Letter I (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04I-09,Letter I (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04I-52UV,Letter I (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04I-53UV,Letter I (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04I-56UV,Letter I (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04I-59UV,Letter I (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04J-03,Letter J (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04J-09,Letter J (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04J-52UV,Letter J (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04J-53UV,Letter J (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04J-56UV,Letter J (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04J-59UV,Letter J (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04K-03,Letter K (black) in circle 30 cm - earth yellow,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04K-09,Letter K (beige) in circle 30 cm - rose,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04K-52UV,Letter K (black) in circle 30 cm - UV yellow,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04K-53UV,Letter K (black) in circle 30 cm - UV may green,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04K-56UV,Letter K (capri) in circle 30 cm - UV teal,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04K-59UV,Letter K (black) in circle 30 cm - UV orange,54.0,2D products/A-basic shapes/,2D,A-basic shapes,each
A1-04L-01,Letter L (orange) in circle 30 cm - red,45.0,2D products/A-basic shapes/,2D,A-basic shapes,each
