item_code,eur_fob,matched,match_strategy,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,freight_thb,duty_thb,vat_thb,note
ST0514,404.0,True,exact,0.0189,dims_scaled,54733.39,60040.13,2.5,capped,91222.32,2773.43,2356.67,15000,6158.9,2586.74,
ST0510,488.0,True,exact,0.0921,dims_scaled,64256.79,64256.79,2.4017,,107094.65,3256.0,2766.72,15000,6815.7,2862.59,
ST0511,702.0,True,exact,0.1782,dims_scaled,74999.24,74999.24,1.76,,124998.73,3800.34,3229.26,15000,8488.98,3565.37,
ST0512,977.0,True,exact,0.2614,dims_scaled,88803.78,88803.78,1.3482,,148006.3,4499.83,3823.64,15000,10639.22,4468.47,
ST0517,2574.0,True,exact,1.7445,dims_scaled,168970.54,168970.54,0.6959,,281617.57,8562.02,7275.4,15000,23126.25,9713.03,
ST0515,2190.0,True,exact,7.6128,dims_scaled,182431.51,182431.51,1.1521,,304052.52,9244.11,7854.99,40496.21,25222.98,10593.65,
ST0516,2627.0,True,exact,6.9888,dims_scaled,200106.12,200106.12,0.9679,,333510.2,10139.71,8616.01,37176.85,27976.03,11749.93,
ST0520,2029.0,True,exact,1.2797,dims_scaled,141612.44,141612.44,0.8031,,236020.73,7175.74,6097.43,15000,18864.87,7923.24,
ST1421,624.0,True,exact,0.9506,dims_scaled,67630.97,71083.77,1.8,capped,112718.28,3426.97,2912.0,15000,7879.09,3309.22,
ST1422,770.0,True,exact,1.3879,dims_scaled,78412.73,78412.73,1.6308,,130687.88,3973.3,3376.23,15000,9020.67,3788.68,
ST1423,1486.0,True,exact,1.2168,dims_scaled,114354.74,114354.74,0.9881,,190591.23,5794.54,4923.79,15000,14619.12,6140.03,
ST1424,1589.0,True,exact,2.5287,dims_scaled,119525.16,119525.16,0.9433,,199208.6,6056.54,5146.42,15000,15424.48,6478.28,
ST1491,1383.0,True,exact,2.0914,dims_scaled,109184.31,109184.31,1.0396,,181973.85,5532.55,4701.17,15000,13813.76,5801.78,
ST1492,2015.0,True,exact,1.9203,dims_scaled,140909.66,140909.66,0.8066,,234849.43,7140.13,6067.18,15000,18755.4,7877.27,
ST1494,2206.0,True,exact,2.3385,dims_scaled,150497.54,150497.54,0.7625,,250829.23,7625.96,6480.0,15000,20248.84,8504.51,
ST1497,2736.0,True,exact,2.1864,dims_scaled,177102.66,177102.66,0.6723,,295171.1,8974.08,7625.54,15000,24392.94,10245.03,
ST0541,754.0,True,exact,1.2968,dims_scaled,77609.55,77609.55,1.6591,,129349.25,3932.6,3341.65,15000,8895.57,3736.14,
ST0542,900.0,True,exact,1.8352,dims_scaled,84938.5,84938.5,1.4381,,141564.17,4303.97,3657.21,15000,10037.15,4215.6,
ST0543,1513.0,True,exact,1.6959,dims_scaled,115710.09,115710.09,0.9757,,192850.15,5863.22,4982.15,15000,14830.23,6228.7,
ST0544,1784.0,True,exact,3.3033,dims_scaled,132616.12,132616.12,0.9204,,221026.87,6719.88,5710.08,17571.87,17463.57,7334.7,
ST0591,1681.0,True,exact,2.7405,dims_scaled,124143.41,124143.41,0.9079,,206905.68,6290.55,5345.27,15000,16143.83,6780.41,
ST0592,2210.0,True,exact,2.9239,dims_scaled,151409.23,151409.23,0.7699,,252348.72,7672.16,6519.26,15553.66,20390.85,8564.16,
ST0594,2401.0,True,exact,3.4172,dims_scaled,164366.46,164366.46,0.7686,,273944.1,8328.72,7077.16,18177.76,22409.11,9411.82,
ST0597,2931.0,True,exact,3.4931,dims_scaled,191490.0,191490.0,0.6878,,319150.0,9703.11,8245.02,18581.51,26633.96,11186.26,
WD0520,2104.0,True,exact,1.2797,dims_scaled,145377.31,145377.31,0.785,,242295.52,7366.51,6259.54,15000,19451.29,8169.54,
WD1421-1,604.0,False,flat_uplift,0.0,flat_uplift,37407.6,31562.67,0.6,floored,62346.0,1895.5,1610.67,0.0,0.0,0.0,
WD1422-1,777.0,False,flat_uplift,0.0,flat_uplift,48122.03,40602.97,0.6,floored,80203.38,2438.42,2072.0,0.0,0.0,0.0,
WD1423-1,1433.0,False,flat_uplift,0.0,flat_uplift,88750.16,74882.95,0.6,floored,147916.93,4497.12,3821.33,0.0,0.0,0.0,
WD1424-1,1565.0,False,flat_uplift,0.0,flat_uplift,96925.33,81780.75,0.6,floored,161542.22,4911.37,4173.33,0.0,0.0,0.0,
WD1491,1358.0,True,exact,2.0914,dims_scaled,107929.35,107929.35,1.0532,,179882.25,5468.96,4647.14,15000,13618.28,5719.68,
WD1492,1957.0,True,exact,1.9203,dims_scaled,137998.16,137998.16,0.8217,,229996.93,6992.59,5941.81,15000,18301.89,7686.8,
WD1494,2142.0,True,exact,2.3385,dims_scaled,147284.84,147284.84,0.7764,,245474.73,7463.17,6341.67,15000,19748.42,8294.34,
WD1497,2710.0,True,exact,2.1864,dims_scaled,175797.5,175797.5,0.6759,,292995.83,8907.95,7569.35,15000,24189.64,10159.65,
WD0541,726.0,True,exact,1.2968,dims_scaled,76203.99,76203.99,1.7117,,127006.65,3861.38,3281.13,15000,8676.63,3644.19,
WD0542,899.0,True,exact,1.8352,dims_scaled,84888.31,84888.31,1.4394,,141480.52,4301.43,3655.05,15000,10029.33,4212.32,
WD0543,1555.0,True,exact,1.6959,dims_scaled,117818.42,117818.42,0.9574,,196364.03,5970.05,5072.93,15000,15158.63,6366.63,
WD0544,1748.0,True,exact,3.3033,dims_scaled,130808.98,130808.98,0.9333,,218014.97,6628.31,5632.27,17571.87,17182.08,7216.48,
WD0591,1541.0,True,exact,2.7405,dims_scaled,117115.65,117115.65,0.9634,,195192.75,5934.44,5042.67,15000,15049.17,6320.65,
WD0592,2140.0,True,exact,2.898,dims_scaled,147718.44,147718.44,0.7833,,246197.4,7485.14,6360.34,15415.88,19815.96,8322.7,
WD0594,2325.0,True,exact,3.4172,dims_scaled,160551.39,160551.39,0.784,,267585.65,8135.4,6912.89,18177.76,21814.86,9162.24,
WD0597,2893.0,True,exact,3.4931,dims_scaled,189582.46,189582.46,0.693,,315970.77,9606.46,8162.89,18581.51,26336.83,11061.47,
ST0518,2350.0,True,exact,0.198,dims_scaled,157726.1,157726.1,0.7339,,262876.83,7992.24,6791.24,15000,21374.78,8977.41,
ST0521,3599.0,True,exact,2.9621,dims_scaled,221395.64,221395.64,0.5892,,368992.73,11218.48,9532.68,15756.86,31292.16,13142.71,
ST0509,2749.0,True,exact,6.9965,dims_scaled,206282.91,206282.91,0.9386,,343804.85,10452.7,8881.96,37217.81,28938.15,12154.02,
ST0533,1775.0,True,exact,0.2251,dims_scaled,128862.06,128862.06,0.8755,,214770.1,6529.65,5548.44,15000,16878.83,7089.11,
307,4179.0,False,flat_uplift,0.0,flat_uplift,234554.27,218378.12,0.45,floored,390923.78,11885.25,10099.25,0.0,0.0,0.0,
305,6703.0,False,flat_uplift,0.0,flat_uplift,376218.54,350272.44,0.45,floored,627030.9,19063.62,16198.92,0.0,0.0,0.0,
304,4726.0,False,flat_uplift,0.0,flat_uplift,265255.68,246962.19,0.45,floored,442092.8,13440.94,11421.17,0.0,0.0,0.0,
306,8207.0,False,flat_uplift,0.0,flat_uplift,460633.39,428865.57,0.45,floored,767722.32,23341.06,19833.58,0.0,0.0,0.0,
310,1100.0,False,flat_uplift,0.0,flat_uplift,68126.43,57481.68,0.6,floored,113544.05,3452.08,2933.33,0.0,0.0,0.0,
300,15236.0,False,flat_uplift,0.0,flat_uplift,796173.48,796173.48,0.35,floored,1326955.8,40343.43,34281.0,0.0,0.0,0.0,
0300S1,9326.0,True,exact,2.2477,dims_scaled,523439.38,507909.74,0.45,floored,872398.97,26523.54,22537.83,15000,75920.52,31886.62,
303,8584.0,False,flat_uplift,0.0,flat_uplift,481793.22,448566.1,0.45,floored,802988.7,24413.26,20744.67,0.0,0.0,0.0,
301,25922.0,False,flat_uplift,0.0,flat_uplift,1354581.85,1354581.85,0.35,,2257636.42,68638.9,58324.5,0.0,0.0,0.0,
0301S1,17989.0,True,exact,9.8871,dims_scaled,991049.1,991049.1,0.4233,,1651748.5,50218.1,42671.8,52594.33,151175.87,63493.87,
302,41543.0,False,flat_uplift,0.0,flat_uplift,2170873.92,2170873.92,0.35,,3618123.2,110001.77,93471.75,0.0,0.0,0.0,
0302S1,26930.0,True,exact,14.2884,dims_scaled,1469934.34,1469934.34,0.4101,,2449890.57,74484.0,63291.26,76007.0,225768.59,94822.81,
330,68192.0,False,flat_uplift,0.0,flat_uplift,3563445.93,3563445.93,0.35,,5939076.55,180565.69,153432.0,0.0,0.0,0.0,
0300S2,13005.0,False,flat_uplift,0.0,flat_uplift,679590.19,679590.19,0.35,floored,1132650.32,34435.96,29261.25,0.0,0.0,0.0,
0301S2,22601.0,False,flat_uplift,0.0,flat_uplift,1181039.44,1181039.44,0.35,,1968399.07,59845.22,50852.25,0.0,0.0,0.0,
0302S2,35243.0,False,flat_uplift,0.0,flat_uplift,1841660.68,1841660.68,0.35,,3069434.47,93319.99,79296.75,0.0,0.0,0.0,
720,2919.0,False,flat_uplift,0.0,flat_uplift,163834.39,152535.47,0.45,floored,273057.32,8301.76,7054.25,0.0,0.0,0.0,
721,3339.0,False,flat_uplift,0.0,flat_uplift,187407.69,174483.02,0.45,floored,312346.15,9496.26,8069.25,0.0,0.0,0.0,
0703-1,1210.0,False,flat_uplift,0.0,flat_uplift,74939.08,63229.84,0.6,floored,124898.47,3797.29,3226.67,0.0,0.0,0.0,
726,2825.0,False,flat_uplift,0.0,flat_uplift,158558.46,147623.4,0.45,floored,264264.1,8034.42,6827.08,0.0,0.0,0.0,
728,4706.0,False,flat_uplift,0.0,flat_uplift,264133.14,245917.07,0.45,floored,440221.9,13384.06,11372.83,0.0,0.0,0.0,
0708-1,744.0,False,flat_uplift,0.0,flat_uplift,46078.24,38878.52,0.6,floored,76797.07,2334.86,1984.0,0.0,0.0,0.0,
0702-2,1097.0,False,flat_uplift,0.0,flat_uplift,67940.63,57324.91,0.6,floored,113234.38,3442.66,2925.33,0.0,0.0,0.0,
0705-2,1293.0,False,flat_uplift,0.0,flat_uplift,80079.52,67567.1,0.6,floored,133465.87,4057.76,3448.0,0.0,0.0,0.0,
0700-1,400.0,False,flat_uplift,0.0,flat_uplift,27869.9,20902.43,0.8,floored,46449.83,1412.21,1200.0,0.0,0.0,0.0,
710,845.0,False,flat_uplift,0.0,flat_uplift,52333.49,44156.38,0.6,floored,87222.48,2651.82,2253.33,0.0,0.0,0.0,
0706-1,1377.0,False,flat_uplift,0.0,flat_uplift,85281.91,71956.61,0.6,floored,142136.52,4321.38,3672.0,0.0,0.0,0.0,
0701-1,609.0,False,flat_uplift,0.0,flat_uplift,37717.27,31823.95,0.6,floored,62862.12,1911.2,1624.0,0.0,0.0,0.0,
712,1214.0,False,flat_uplift,0.0,flat_uplift,75186.81,63438.87,0.6,floored,125311.35,3809.84,3237.33,0.0,0.0,0.0,
713,953.0,False,flat_uplift,0.0,flat_uplift,59022.26,49800.03,0.6,floored,98370.43,2990.76,2541.33,0.0,0.0,0.0,
711,941.0,False,flat_uplift,0.0,flat_uplift,58279.07,49172.96,0.6,floored,97131.78,2953.1,2509.33,0.0,0.0,0.0,
714,2220.0,False,flat_uplift,0.0,flat_uplift,124601.7,116008.48,0.45,floored,207669.5,6313.77,5365.0,0.0,0.0,0.0,
719,2583.0,False,flat_uplift,0.0,flat_uplift,144975.76,134977.43,0.45,floored,241626.27,7346.16,6242.25,0.0,0.0,0.0,
1638,5530.0,True,exact,7.215,dims_scaled,347376.91,347376.91,0.6228,,578961.52,17602.16,14957.08,38380.12,50915.41,21384.47,
1632,2456.0,True,exact,2.847,dims_scaled,163232.78,163232.78,0.717,,272054.63,8271.27,7028.35,15144.59,22232.52,9337.66,
1633,2757.0,True,exact,1.4755,dims_scaled,178156.83,178156.83,0.6694,,296928.05,9027.5,7670.93,15000,24557.14,10314.0,
1602,1162.0,True,exact,0.3629,dims_scaled,98090.48,98090.48,1.1808,,163484.13,4970.41,4223.5,15000,12085.74,5076.01,
1606,1095.0,True,exact,0.0554,dims_scaled,94727.18,94727.18,1.2349,,157878.63,4799.98,4078.69,15000,11561.87,4855.98,
1608,1059.0,True,exact,0.0554,dims_scaled,92920.04,92920.04,1.2668,,154866.73,4708.41,4000.88,15000,11280.38,4737.76,
1609,1262.0,True,exact,0.2167,dims_scaled,103110.31,103110.31,1.1108,,171850.52,5224.77,4439.64,15000,12867.65,5404.41,
1610,1294.0,True,exact,0.252,dims_scaled,104716.65,104716.65,1.0906,,174527.75,5306.17,4508.81,15000,13117.86,5509.5,
1603,1325.0,True,exact,0.3478,dims_scaled,106272.8,106272.8,1.0721,,177121.33,5385.02,4575.81,15000,13360.25,5611.3,
1604,1162.0,True,exact,0.2601,dims_scaled,98090.48,98090.48,1.1808,,163484.13,4970.41,4223.5,15000,12085.74,5076.01,
1601,1227.0,True,exact,0.2661,dims_scaled,101353.36,101353.36,1.134,,168922.27,5135.74,4363.99,15000,12593.98,5289.47,
1605,1360.0,True,exact,0.4334,dims_scaled,108029.74,108029.74,1.0521,,180049.57,5474.05,4651.46,15000,13633.92,5726.25,
1607,1227.0,True,exact,0.1109,dims_scaled,101353.36,101353.36,1.134,,168922.27,5135.74,4363.99,15000,12593.98,5289.47,
1634,2335.0,True,exact,2.847,dims_scaled,157158.78,157158.78,0.7388,,261931.3,7963.5,6766.82,15144.59,21286.41,8940.29,
1635,2478.0,True,exact,1.7338,dims_scaled,164151.49,164151.49,0.7114,,273585.82,8317.83,7067.9,15000,22375.62,9397.76,
1636,1726.0,True,exact,1.755,dims_scaled,126402.34,126402.34,0.892,,210670.57,6405.02,5442.53,15000,16495.69,6928.19,
1631,3350.0,True,exact,4.1925,dims_scaled,217300.16,217300.16,0.6758,,362166.93,11010.96,9356.34,22301.96,30654.23,12874.78,
1630,2984.0,True,exact,3.915,dims_scaled,197032.18,197032.18,0.7058,,328386.97,9983.95,8483.65,20825.8,27497.22,11548.83,
1637,5308.0,True,exact,13.5375,dims_scaled,379416.98,379416.98,0.8466,,632361.63,19225.69,16336.63,72012.6,55906.07,23480.55,
1639,11276.0,True,exact,31.9725,dims_scaled,785652.59,804915.87,0.8,capped,1309420.98,39810.32,33828.0,170077.39,122183.16,51316.93,
1640,10961.0,True,exact,24.8974,dims_scaled,740778.88,740778.88,0.746,,1234631.47,37536.49,31895.86,132441.47,112192.97,47121.05,
3101,4435.0,False,flat_uplift,0.0,flat_uplift,248922.76,231755.67,0.45,floored,414871.27,12613.33,10717.92,0.0,0.0,0.0,
3102,4636.0,False,flat_uplift,0.0,flat_uplift,260204.26,242259.14,0.45,floored,433673.77,13184.98,11203.67,0.0,0.0,0.0,
3103,3646.0,False,flat_uplift,0.0,flat_uplift,204638.64,190525.63,0.45,floored,341064.4,10369.38,8811.17,0.0,0.0,0.0,
3104,3763.0,False,flat_uplift,0.0,flat_uplift,211205.49,196639.59,0.45,floored,352009.15,10702.13,9093.92,0.0,0.0,0.0,
3105,3780.0,True,exact,0.3991,dims_scaled,229509.74,229509.74,0.5686,,382516.23,11629.64,9882.05,15000,32556.03,13673.53,
3106,4540.0,True,exact,0.4912,dims_scaled,267660.47,267660.47,0.5231,,446100.78,13562.8,11524.71,15000,38498.52,16169.38,
3107,7430.0,True,exact,1.0885,dims_scaled,417022.79,412733.69,0.45,floored,695037.98,21131.23,17955.83,15000,61095.59,25660.15,
WD1541,12734.0,True,exact,1.3992,dims_scaled,678985.69,678985.69,0.3775,,1131642.82,34405.33,29235.22,15000,102567.86,43078.5,
WD1542,20432.0,True,exact,6.464,dims_scaled,1090303.09,1090303.09,0.3786,,1817171.82,55247.46,46945.4,34385.18,166636.0,69987.12,
WD1534,24201.0,True,exact,9.477,dims_scaled,1300080.13,1300080.13,0.3878,,2166800.22,65877.21,55977.81,50412.81,199311.55,83710.85,
2701,1769.0,True,exact,0.2811,dims_scaled,128560.86,128560.86,0.8775,,214268.1,6514.39,5535.47,15000,16831.91,7069.4,
2702,478.0,True,exact,0.0268,dims_scaled,63754.8,63754.8,2.4457,,106258.0,3230.56,2745.1,15000,6737.51,2829.75,
2703,1869.0,True,exact,0.4556,dims_scaled,133580.7,133580.7,0.8464,,222634.5,6768.75,5751.61,15000,17613.82,7397.8,
2704,386.0,True,exact,0.0702,dims_scaled,52294.78,59136.56,2.5,capped,87157.97,2649.86,2251.67,15000,6018.16,2527.63,
2705,404.0,True,exact,0.1053,dims_scaled,54733.39,60040.13,2.5,capped,91222.32,2773.43,2356.67,15000,6158.9,2586.74,
2706,419.0,True,exact,0.1141,dims_scaled,56765.58,60793.1,2.5,capped,94609.3,2876.41,2444.17,15000,6276.18,2636.0,
2707,2300.0,True,exact,0.4487,dims_scaled,155216.19,155216.19,0.7434,,258693.65,7865.06,6683.17,15000,20983.83,8813.21,
2708,5030.0,True,exact,0.7234,dims_scaled,292257.66,292257.66,0.501,,487096.1,14809.18,12583.8,15000,42329.85,17778.54,
2709,3234.0,True,exact,0.4631,dims_scaled,202101.44,202101.44,0.6145,,336835.73,10240.81,8701.92,15000,28286.83,11880.47,
2710,3271.0,True,exact,0.4631,dims_scaled,203958.78,203958.78,0.6109,,339931.3,10334.93,8781.89,15000,28576.13,12001.98,
2711,3381.0,True,exact,0.4388,dims_scaled,209480.6,209480.6,0.6006,,349134.33,10614.73,9019.65,15000,29436.23,12363.22,
RC0454,780.0,True,exact,0.1606,dims_scaled,78914.71,78914.71,1.6137,,131524.52,3998.74,3397.85,15000,9098.86,3821.52,
RC0455,1390.0,True,exact,0.3563,dims_scaled,109535.69,109535.69,1.0358,,182559.48,5550.35,4716.3,15000,13868.49,5824.77,
RC0460,550.0,True,exact,0.1774,dims_scaled,59610.63,67369.09,1.8,capped,99351.05,3020.57,2566.67,15000,7300.48,3066.2,
RC0485,1070.0,True,exact,0.0544,dims_scaled,93472.22,93472.22,1.2568,,155787.03,4736.39,4024.65,15000,11366.39,4773.88,
RC0490,330.0,True,exact,0.0106,dims_scaled,44707.97,56325.45,2.5,capped,74513.28,2265.43,1925.0,15000,5580.29,2343.72,
RC0499,653.0,True,exact,0.2248,dims_scaled,70774.07,72539.52,1.8,capped,117956.78,3586.24,3047.33,15000,8105.84,3404.45,
RC0520,2440.0,True,exact,1.2797,dims_scaled,162243.96,162243.96,0.7178,,270406.6,8221.17,6985.77,15000,22078.5,9272.97,
RC0522,711.0,True,exact,0.0842,dims_scaled,75451.03,75451.03,1.7415,,125751.72,3823.23,3248.71,15000,8559.35,3594.93,
RC0541,1066.0,True,exact,1.2968,dims_scaled,93271.43,93271.43,1.2604,,155452.38,4726.22,4016.01,15000,11335.11,4760.75,
RC0542,1239.0,True,exact,1.8352,dims_scaled,101955.74,101955.74,1.1259,,169926.23,5166.27,4389.93,15000,12687.81,5328.88,
RC0543,1895.0,True,exact,1.6959,dims_scaled,134885.86,134885.86,0.8389,,224809.77,6834.89,5807.81,15000,17817.11,7483.19,
RC0544,2258.0,True,exact,3.3033,dims_scaled,156410.14,156410.14,0.7895,,260683.57,7925.56,6734.58,17571.87,21169.8,8891.32,
RC0591,2051.0,True,exact,2.7405,dims_scaled,142716.8,142716.8,0.7977,,237861.33,7231.7,6144.99,15000,19036.88,7995.49,
RC0592,2650.0,True,exact,2.9239,dims_scaled,173496.51,173496.51,0.6914,,289160.85,8791.35,7470.27,15553.66,23831.23,10009.12,
RC0594,2835.0,True,exact,3.4172,dims_scaled,186152.54,186152.54,0.6963,,310254.23,9432.66,8015.21,18177.76,25802.58,10837.08,
RC0597,3403.0,True,exact,3.4931,dims_scaled,215183.61,215183.61,0.6336,,358639.35,10903.71,9265.2,18581.51,30324.55,12736.31,
RC0606,500.0,True,exact,0.031,dims_scaled,64859.17,64859.17,2.3512,,108098.62,3286.52,2792.65,15000,6909.53,2902.0,
RC0607,500.0,True,exact,0.0286,dims_scaled,64859.17,64859.17,2.3512,,108098.62,3286.52,2792.65,15000,6909.53,2902.0,
RC0608,500.0,True,exact,0.0061,dims_scaled,64859.17,64859.17,2.3512,,108098.62,3286.52,2792.65,15000,6909.53,2902.0,
RC0609,500.0,True,exact,0.031,dims_scaled,64859.17,64859.17,2.3512,,108098.62,3286.52,2792.65,15000,6909.53,2902.0,
RC0612,656.0,True,exact,0.0253,dims_scaled,71099.22,72690.11,1.8,capped,118498.7,3602.71,3061.33,15000,8129.3,3414.31,
RC0615,500.0,True,exact,0.024,dims_scaled,64859.17,64859.17,2.3512,,108098.62,3286.52,2792.65,15000,6909.53,2902.0,
RC0619,1229.0,True,exact,0.0675,dims_scaled,101453.76,101453.76,1.1326,,169089.6,5140.83,4368.31,15000,12609.62,5296.04,
RC0622,911.0,True,exact,0.0491,dims_scaled,85490.69,85490.69,1.4244,,142484.48,4331.95,3680.99,15000,10123.16,4251.73,
RC0627,4505.0,True,exact,1.4343,dims_scaled,265903.54,265903.54,0.5248,,443172.57,13473.77,11449.06,15000,38224.85,16054.44,
RC0630,1003.0,True,exact,0.0812,dims_scaled,90108.94,90108.94,1.3209,,150181.57,4565.97,3879.84,15000,10842.51,4553.86,
RC0633,539.0,True,exact,0.0283,dims_scaled,58418.42,66816.91,1.8,capped,97364.03,2960.16,2515.33,15000,7214.47,3030.08,
RC0660,1334.0,True,exact,0.3356,dims_scaled,106724.59,106724.59,1.0668,,177874.32,5407.91,4595.26,15000,13430.62,5640.86,
RC0670,1108.0,True,exact,0.0749,dims_scaled,95379.76,95379.76,1.2239,,158966.27,4833.05,4106.79,15000,11663.51,4898.68,
RC0671,2436.0,True,exact,0.2714,dims_scaled,162043.16,162043.16,0.7185,,270071.93,8210.99,6977.12,15000,22047.22,9259.83,
RC0685,1996.0,True,exact,0.0328,dims_scaled,139955.89,139955.89,0.8115,,233259.82,7091.8,6026.11,15000,18606.84,7814.87,
RC0712,1272.0,True,exact,0.0432,dims_scaled,103612.29,103612.29,1.1044,,172687.15,5250.21,4461.25,15000,12945.84,5437.25,
RC0721,3405.0,True,exact,0.3984,dims_scaled,210685.36,210685.36,0.5985,,351142.27,10675.78,9071.52,15000,29623.89,12442.03,
RC0800,190.0,True,exact,0.0081,dims_scaled,25740.95,49297.68,2.5,capped,42901.58,1304.34,1108.33,15000,4485.62,1883.96,
RC0801,504.0,True,exact,0.2852,dims_scaled,54625.01,65059.96,1.8,capped,91041.68,2767.94,2352.0,15000,6940.8,2915.14,
RC0802,758.0,True,exact,0.8343,dims_scaled,77810.34,77810.34,1.6519,,129683.9,3942.78,3350.3,15000,8926.84,3749.27,
RC0810,1863.0,True,exact,0.0237,dims_scaled,133279.51,133279.51,0.8482,,222132.52,6753.49,5738.64,15000,17566.9,7378.1,
RC0811,1215.0,True,exact,0.0197,dims_scaled,100750.99,100750.99,1.1422,,167918.32,5105.22,4338.06,15000,12500.15,5250.06,
RC0812,1316.0,True,exact,0.0174,dims_scaled,105821.02,105821.02,1.0774,,176368.37,5362.13,4556.36,15000,13289.88,5581.75,
RC0813,1579.0,True,exact,0.0202,dims_scaled,119023.18,119023.18,0.9474,,198371.97,6031.1,5124.8,15000,15346.29,6445.44,
RC0816,628.0,True,exact,0.0736,dims_scaled,68064.5,71284.56,1.8,capped,113440.83,3448.94,2930.67,15000,7910.37,3322.35,
RC0817,532.0,True,exact,0.054,dims_scaled,57659.73,66465.52,1.8,capped,96099.55,2921.71,2482.67,15000,7159.74,3007.09,
RC0824,2723.0,True,exact,0.0159,dims_scaled,176450.08,176450.08,0.6741,,294083.47,8941.02,7597.45,15000,24291.29,10202.34,
RC0825,5720.0,True,exact,0.1035,dims_scaled,326894.51,326894.51,0.4764,,544824.18,16564.28,14075.16,15000,47725.0,20044.5,
RC0921,121.0,True,exact,0.0268,dims_scaled,16392.92,45834.0,2.5,capped,27321.53,830.66,705.83,15000,3946.11,1657.36,
RC0923,397.0,True,exact,0.0309,dims_scaled,53785.04,59688.74,2.5,capped,89641.73,2725.38,2315.83,15000,6104.17,2563.75,
RC0924,481.0,True,exact,0.0781,dims_scaled,63905.4,63905.4,2.4323,,106509.0,3238.19,2751.59,15000,6760.97,2839.61,
RC0934,394.0,True,exact,0.0189,dims_scaled,53378.61,59538.15,2.5,capped,88964.35,2704.78,2298.33,15000,6080.71,2553.9,
RC0942,84.0,False,flat_uplift,0.0,flat_uplift,5852.68,4389.51,0.8,floored,9754.47,296.57,252.0,0.0,0.0,0.0,
RC0943,126.0,False,flat_uplift,0.0,flat_uplift,8779.02,6584.26,0.8,floored,14631.7,444.85,378.0,0.0,0.0,0.0,
RC0944,252.0,False,flat_uplift,0.0,flat_uplift,17558.04,13168.53,0.8,floored,29263.4,889.69,756.0,0.0,0.0,0.0,
RC0945,315.0,False,flat_uplift,0.0,flat_uplift,21947.55,16460.66,0.8,floored,36579.25,1112.12,945.0,0.0,0.0,0.0,
RC0960,226.0,True,exact,0.054,dims_scaled,30618.19,51104.82,2.5,capped,51030.32,1551.47,1318.33,15000,4767.11,2002.18,
RC0961,284.0,True,exact,0.1436,dims_scaled,38475.95,54016.33,2.5,capped,64126.58,1949.64,1656.67,15000,5220.61,2192.66,
RC0962,756.0,True,exact,0.3617,dims_scaled,77709.94,77709.94,1.6555,,129516.57,3937.69,3345.97,15000,8911.21,3742.71,
RC1401,1182.0,True,exact,0.0838,dims_scaled,99094.44,99094.44,1.1659,,165157.4,5021.28,4266.73,15000,12242.12,5141.69,
RC1402,1530.0,True,exact,0.0863,dims_scaled,116563.46,116563.46,0.9682,,194272.43,5906.46,5018.9,15000,14963.16,6284.53,
RC1403,1583.0,True,exact,0.3828,dims_scaled,119223.97,119223.97,0.9457,,198706.62,6041.28,5133.45,15000,15377.57,6458.58,
RC1404,1933.0,True,exact,0.8478,dims_scaled,136793.4,136793.4,0.8282,,227989.0,6931.55,5889.94,15000,18114.24,7607.98,
RC1405,2691.0,True,exact,1.8081,dims_scaled,174843.73,174843.73,0.6785,,291406.22,8859.62,7528.28,15000,24041.08,10097.25,
RC1406,3358.0,True,exact,1.075,dims_scaled,208326.04,208326.04,0.6027,,347210.07,10556.22,8969.94,15000,29256.39,12287.68,
RC1407,3618.0,True,exact,0.9477,dims_scaled,221377.6,221377.6,0.5807,,368962.67,11217.57,9531.9,15000,31289.35,13141.53,
RC1408,3468.0,True,exact,1.9053,dims_scaled,213847.85,213847.85,0.593,,356413.08,10836.02,9207.69,15000,30116.49,12648.92,
RC1409,4423.0,True,exact,3.6742,dims_scaled,267622.88,267622.88,0.5632,,446038.13,13560.89,11523.09,19544.87,38492.66,16166.92,
RC1410,4825.0,True,exact,3.0527,dims_scaled,283557.64,283557.64,0.5182,,472596.07,14368.33,12209.2,16238.81,40974.71,17209.38,
RC1411,5778.0,True,exact,4.5223,dims_scaled,341434.35,341434.35,0.5266,,569057.25,17301.04,14701.21,24056.33,49989.77,20995.71,
RC1412,6987.0,True,exact,3.2341,dims_scaled,393325.45,393325.45,0.4543,,655542.42,19930.45,16935.49,17203.76,58072.5,24390.45,
RC1413,8617.0,True,exact,3.6002,dims_scaled,483645.41,477649.29,0.45,floored,806075.68,24507.11,20824.42,19151.23,71207.05,29906.96,
RC1414,3695.0,True,exact,1.7597,dims_scaled,225242.88,225242.88,0.5748,,375404.8,11413.43,9698.33,15000,31891.41,13394.39,
RC1415,6834.0,True,exact,3.2795,dims_scaled,385955.2,385955.2,0.459,,643258.67,19556.99,16618.15,17445.27,56924.49,23908.28,
RC1416,1244.0,True,exact,0.6163,dims_scaled,102206.74,102206.74,1.1225,,170344.57,5178.98,4400.74,15000,12726.91,5345.3,
RC1417,1069.0,True,exact,0.4865,dims_scaled,93422.03,93422.03,1.2577,,155703.38,4733.85,4022.49,15000,11358.57,4770.6,
